time,latitude,longitude,pm2p5
2018-01-01,-6.95,106.84999999999995,1.0708167773404202e-07
2018-01-01,-6.95,106.89999999999995,1.0957118845910963e-07
2018-01-01,-6.95,106.94999999999995,1.1206069918417725e-07
2018-01-01,-6.95,106.99999999999994,1.1455020990924486e-07
2018-01-01,-6.95,107.04999999999994,1.1703972063431248e-07
2018-01-01,-6.95,107.09999999999994,1.195292313593801e-07
2018-01-01,-6.95,107.14999999999993,1.2201874208444772e-07
2018-01-01,-6.95,107.19999999999993,1.2450825280951532e-07
2018-01-01,-6.95,107.24999999999993,1.2699776353458292e-07
2018-01-01,-6.95,107.29999999999993,1.2948727425965055e-07
2018-01-01,-6.95,107.34999999999992,1.3197678498471818e-07
2018-01-01,-6.95,107.39999999999992,1.3446629570978578e-07
2018-01-01,-6.95,107.44999999999992,1.3695580643485338e-07
2018-01-01,-6.9,106.0,6.299358827899226e-08
2018-01-01,-6.9,106.05,6.560457557036588e-08
2018-01-01,-6.9,106.1,6.82155628617395e-08
2018-01-01,-6.9,106.14999999999999,7.082655015311313e-08
2018-01-01,-6.9,106.19999999999999,7.343753744448675e-08
2018-01-01,-6.9,106.24999999999999,7.604852473586036e-08
2018-01-01,-6.9,106.29999999999998,7.865951202723398e-08
2018-01-01,-6.9,106.34999999999998,8.12704993186076e-08
2018-01-01,-6.9,106.39999999999998,8.388148660998122e-08
2018-01-01,-6.9,106.44999999999997,8.649247390135484e-08
2018-01-01,-6.9,106.49999999999997,8.910346119272846e-08
2018-01-01,-6.9,106.54999999999997,9.171444848410209e-08
2018-01-01,-6.9,106.59999999999997,9.43254357754757e-08
2018-01-01,-6.9,106.64999999999996,9.693642306684932e-08
2018-01-01,-6.9,106.69999999999996,9.954741035822294e-08
2018-01-01,-6.9,106.74999999999996,1.0215839764959656e-07
2018-01-01,-6.9,106.79999999999995,1.0457974520483363e-07
2018-01-01,-6.9,106.84999999999995,1.0700109276007053e-07
2018-01-01,-6.9,106.89999999999995,1.0942244031530744e-07
2018-01-01,-6.9,106.94999999999995,1.1184378787054435e-07
2018-01-01,-6.9,106.99999999999994,1.1426513542578124e-07
2018-01-01,-6.9,107.04999999999994,1.1668648298101815e-07
2018-01-01,-6.9,107.09999999999994,1.1910783053625505e-07
2018-01-01,-6.9,107.14999999999993,1.2152917809149196e-07
2018-01-01,-6.9,107.19999999999993,1.2395052564672887e-07
2018-01-01,-6.9,107.24999999999993,1.2637187320196577e-07
2018-01-01,-6.9,107.29999999999993,1.2879322075720265e-07
2018-01-01,-6.9,107.34999999999992,1.3121456831243956e-07
2018-01-01,-6.9,107.39999999999992,1.3363591586767647e-07
2018-01-01,-6.9,107.44999999999992,1.3605726342291337e-07
2018-01-01,-6.8500000000000005,106.0,6.34506249874711e-08
2018-01-01,-6.8500000000000005,106.05,6.603485925599214e-08
2018-01-01,-6.8500000000000005,106.1,6.861909352451316e-08
2018-01-01,-6.8500000000000005,106.14999999999999,7.120332779303417e-08
2018-01-01,-6.8500000000000005,106.19999999999999,7.378756206155519e-08
2018-01-01,-6.8500000000000005,106.24999999999999,7.637179633007621e-08
2018-01-01,-6.8500000000000005,106.29999999999998,7.895603059859724e-08
2018-01-01,-6.8500000000000005,106.34999999999998,8.154026486711826e-08
2018-01-01,-6.8500000000000005,106.39999999999998,8.412449913563928e-08
2018-01-01,-6.8500000000000005,106.44999999999997,8.67087334041603e-08
2018-01-01,-6.8500000000000005,106.49999999999997,8.929296767268132e-08
2018-01-01,-6.8500000000000005,106.54999999999997,9.187720194120235e-08
2018-01-01,-6.8500000000000005,106.59999999999997,9.446143620972335e-08
2018-01-01,-6.8500000000000005,106.64999999999996,9.70456704782444e-08
2018-01-01,-6.8500000000000005,106.69999999999996,9.96299047467654e-08
2018-01-01,-6.8500000000000005,106.74999999999996,1.0221413901528642e-07
2018-01-01,-6.8500000000000005,106.79999999999995,1.0456732340069282e-07
2018-01-01,-6.8500000000000005,106.84999999999995,1.06920507786099e-07
2018-01-01,-6.8500000000000005,106.89999999999995,1.092736921715052e-07
2018-01-01,-6.8500000000000005,106.94999999999995,1.116268765569114e-07
2018-01-01,-6.8500000000000005,106.99999999999994,1.139800609423176e-07
2018-01-01,-6.8500000000000005,107.04999999999994,1.1633324532772377e-07
2018-01-01,-6.8500000000000005,107.09999999999994,1.1868642971312998e-07
2018-01-01,-6.8500000000000005,107.14999999999993,1.2103961409853617e-07
2018-01-01,-6.8500000000000005,107.19999999999993,1.2339279848394238e-07
2018-01-01,-6.8500000000000005,107.24999999999993,1.2574598286934857e-07
2018-01-01,-6.8500000000000005,107.29999999999993,1.2809916725475475e-07
2018-01-01,-6.8500000000000005,107.34999999999992,1.3045235164016094e-07
2018-01-01,-6.8500000000000005,107.39999999999992,1.3280553602556715e-07
2018-01-01,-6.8500000000000005,107.44999999999992,1.3515872041097333e-07
2018-01-01,-6.800000000000001,106.0,6.390766169594996e-08
2018-01-01,-6.800000000000001,106.05,6.646514294161838e-08
2018-01-01,-6.800000000000001,106.1,6.902262418728681e-08
2018-01-01,-6.800000000000001,106.14999999999999,7.158010543295523e-08
2018-01-01,-6.800000000000001,106.19999999999999,7.413758667862367e-08
2018-01-01,-6.800000000000001,106.24999999999999,7.669506792429208e-08
2018-01-01,-6.800000000000001,106.29999999999998,7.92525491699605e-08
2018-01-01,-6.800000000000001,106.34999999999998,8.181003041562893e-08
2018-01-01,-6.800000000000001,106.39999999999998,8.436751166129735e-08
2018-01-01,-6.800000000000001,106.44999999999997,8.692499290696579e-08
2018-01-01,-6.800000000000001,106.49999999999997,8.94824741526342e-08
2018-01-01,-6.800000000000001,106.54999999999997,9.203995539830262e-08
2018-01-01,-6.800000000000001,106.59999999999997,9.459743664397104e-08
2018-01-01,-6.800000000000001,106.64999999999996,9.715491788963947e-08
2018-01-01,-6.800000000000001,106.69999999999996,9.97123991353079e-08
2018-01-01,-6.800000000000001,106.74999999999996,1.0226988038097633e-07
2018-01-01,-6.800000000000001,106.79999999999995,1.0455490159655203e-07
2018-01-01,-6.800000000000001,106.84999999999995,1.0683992281212752e-07
2018-01-01,-6.800000000000001,106.89999999999995,1.0912494402770301e-07
2018-01-01,-6.800000000000001,106.94999999999995,1.1140996524327847e-07
2018-01-01,-6.800000000000001,106.99999999999994,1.1369498645885396e-07
2018-01-01,-6.800000000000001,107.04999999999994,1.1598000767442944e-07
2018-01-01,-6.800000000000001,107.09999999999994,1.1826502889000493e-07
2018-01-01,-6.800000000000001,107.14999999999993,1.205500501055804e-07
2018-01-01,-6.800000000000001,107.19999999999993,1.228350713211559e-07
2018-01-01,-6.800000000000001,107.24999999999993,1.251200925367314e-07
2018-01-01,-6.800000000000001,107.29999999999993,1.2740511375230685e-07
2018-01-01,-6.800000000000001,107.34999999999992,1.2969013496788234e-07
2018-01-01,-6.800000000000001,107.39999999999992,1.3197515618345783e-07
2018-01-01,-6.800000000000001,107.44999999999992,1.342601773990333e-07
2018-01-01,-6.750000000000001,106.0,6.436469840442881e-08
2018-01-01,-6.750000000000001,106.05,6.689542662724464e-08
2018-01-01,-6.750000000000001,106.1,6.942615485006046e-08
2018-01-01,-6.750000000000001,106.14999999999999,7.195688307287629e-08
2018-01-01,-6.750000000000001,106.19999999999999,7.448761129569212e-08
2018-01-01,-6.750000000000001,106.24999999999999,7.701833951850794e-08
2018-01-01,-6.750000000000001,106.29999999999998,7.954906774132378e-08
2018-01-01,-6.750000000000001,106.34999999999998,8.20797959641396e-08
2018-01-01,-6.750000000000001,106.39999999999998,8.461052418695543e-08
2018-01-01,-6.750000000000001,106.44999999999997,8.714125240977126e-08
2018-01-01,-6.750000000000001,106.49999999999997,8.967198063258707e-08
2018-01-01,-6.750000000000001,106.54999999999997,9.220270885540291e-08
2018-01-01,-6.750000000000001,106.59999999999997,9.473343707821873e-08
2018-01-01,-6.750000000000001,106.64999999999996,9.726416530103455e-08
2018-01-01,-6.750000000000001,106.69999999999996,9.97948935238504e-08
2018-01-01,-6.750000000000001,106.74999999999996,1.023256217466662e-07
2018-01-01,-6.750000000000001,106.79999999999995,1.0454247979241125e-07
2018-01-01,-6.750000000000001,106.84999999999995,1.0675933783815603e-07
2018-01-01,-6.750000000000001,106.89999999999995,1.089761958839008e-07
2018-01-01,-6.750000000000001,106.94999999999995,1.1119305392964557e-07
2018-01-01,-6.750000000000001,106.99999999999994,1.1340991197539034e-07
2018-01-01,-6.750000000000001,107.04999999999994,1.1562677002113512e-07
2018-01-01,-6.750000000000001,107.09999999999994,1.1784362806687988e-07
2018-01-01,-6.750000000000001,107.14999999999993,1.2006048611262464e-07
2018-01-01,-6.750000000000001,107.19999999999993,1.2227734415836944e-07
2018-01-01,-6.750000000000001,107.24999999999993,1.2449420220411418e-07
2018-01-01,-6.750000000000001,107.29999999999993,1.2671106024985898e-07
2018-01-01,-6.750000000000001,107.34999999999992,1.2892791829560375e-07
2018-01-01,-6.750000000000001,107.39999999999992,1.3114477634134852e-07
2018-01-01,-6.750000000000001,107.44999999999992,1.3336163438709329e-07
2018-01-01,-6.700000000000001,106.0,6.482173511290767e-08
2018-01-01,-6.700000000000001,106.05,6.73257103128709e-08
2018-01-01,-6.700000000000001,106.1,6.982968551283413e-08
2018-01-01,-6.700000000000001,106.14999999999999,7.233366071279735e-08
2018-01-01,-6.700000000000001,106.19999999999999,7.483763591276058e-08
2018-01-01,-6.700000000000001,106.24999999999999,7.734161111272382e-08
2018-01-01,-6.700000000000001,106.29999999999998,7.984558631268705e-08
2018-01-01,-6.700000000000001,106.34999999999998,8.234956151265027e-08
2018-01-01,-6.700000000000001,106.39999999999998,8.485353671261349e-08
2018-01-01,-6.700000000000001,106.44999999999997,8.735751191257673e-08
2018-01-01,-6.700000000000001,106.49999999999997,8.986148711253997e-08
2018-01-01,-6.700000000000001,106.54999999999997,9.23654623125032e-08
2018-01-01,-6.700000000000001,106.59999999999997,9.486943751246642e-08
2018-01-01,-6.700000000000001,106.64999999999996,9.737341271242964e-08
2018-01-01,-6.700000000000001,106.69999999999996,9.987738791239287e-08
2018-01-01,-6.700000000000001,106.74999999999996,1.023813631123561e-07
2018-01-01,-6.700000000000001,106.79999999999995,1.0453005798827047e-07
2018-01-01,-6.700000000000001,106.84999999999995,1.0667875286418452e-07
2018-01-01,-6.700000000000001,106.89999999999995,1.0882744774009859e-07
2018-01-01,-6.700000000000001,106.94999999999995,1.1097614261601265e-07
2018-01-01,-6.700000000000001,106.99999999999994,1.1312483749192671e-07
2018-01-01,-6.700000000000001,107.04999999999994,1.1527353236784079e-07
2018-01-01,-6.700000000000001,107.09999999999994,1.1742222724375483e-07
2018-01-01,-6.700000000000001,107.14999999999993,1.1957092211966888e-07
2018-01-01,-6.700000000000001,107.19999999999993,1.2171961699558293e-07
2018-01-01,-6.700000000000001,107.24999999999993,1.2386831187149703e-07
2018-01-01,-6.700000000000001,107.29999999999993,1.2601700674741108e-07
2018-01-01,-6.700000000000001,107.34999999999992,1.2816570162332513e-07
2018-01-01,-6.700000000000001,107.39999999999992,1.303143964992392e-07
2018-01-01,-6.700000000000001,107.44999999999992,1.3246309137515325e-07
2018-01-01,-6.650000000000001,106.0,6.527877182138651e-08
2018-01-01,-6.650000000000001,106.05,6.775599399849714e-08
2018-01-01,-6.650000000000001,106.1,7.023321617560778e-08
2018-01-01,-6.650000000000001,106.14999999999999,7.271043835271841e-08
2018-01-01,-6.650000000000001,106.19999999999999,7.518766052982904e-08
2018-01-01,-6.650000000000001,106.24999999999999,7.766488270693968e-08
2018-01-01,-6.650000000000001,106.29999999999998,8.014210488405031e-08
2018-01-01,-6.650000000000001,106.34999999999998,8.261932706116094e-08
2018-01-01,-6.650000000000001,106.39999999999998,8.509654923827158e-08
2018-01-01,-6.650000000000001,106.44999999999997,8.757377141538221e-08
2018-01-01,-6.650000000000001,106.49999999999997,9.005099359249284e-08
2018-01-01,-6.650000000000001,106.54999999999997,9.252821576960347e-08
2018-01-01,-6.650000000000001,106.59999999999997,9.500543794671411e-08
2018-01-01,-6.650000000000001,106.64999999999996,9.748266012382474e-08
2018-01-01,-6.650000000000001,106.69999999999996,9.995988230093537e-08
2018-01-01,-6.650000000000001,106.74999999999996,1.02437104478046e-07
2018-01-01,-6.650000000000001,106.79999999999995,1.0451763618412969e-07
2018-01-01,-6.650000000000001,106.84999999999995,1.0659816789021303e-07
2018-01-01,-6.650000000000001,106.89999999999995,1.0867869959629638e-07
2018-01-01,-6.650000000000001,106.94999999999995,1.1075923130237973e-07
2018-01-01,-6.650000000000001,106.99999999999994,1.1283976300846307e-07
2018-01-01,-6.650000000000001,107.04999999999994,1.1492029471454641e-07
2018-01-01,-6.650000000000001,107.09999999999994,1.1700082642062977e-07
2018-01-01,-6.650000000000001,107.14999999999993,1.1908135812671313e-07
2018-01-01,-6.650000000000001,107.19999999999993,1.2116188983279647e-07
2018-01-01,-6.650000000000001,107.24999999999993,1.2324242153887982e-07
2018-01-01,-6.650000000000001,107.29999999999993,1.2532295324496318e-07
2018-01-01,-6.650000000000001,107.34999999999992,1.274034849510465e-07
2018-01-01,-6.650000000000001,107.39999999999992,1.2948401665712986e-07
2018-01-01,-6.650000000000001,107.44999999999992,1.315645483632132e-07
2018-01-01,-6.600000000000001,106.0,6.573580852986537e-08
2018-01-01,-6.600000000000001,106.05,6.818627768412339e-08
2018-01-01,-6.600000000000001,106.1,7.063674683838144e-08
2018-01-01,-6.600000000000001,106.14999999999999,7.308721599263947e-08
2018-01-01,-6.600000000000001,106.19999999999999,7.55376851468975e-08
2018-01-01,-6.600000000000001,106.24999999999999,7.798815430115554e-08
2018-01-01,-6.600000000000001,106.29999999999998,8.043862345541357e-08
2018-01-01,-6.600000000000001,106.34999999999998,8.288909260967159e-08
2018-01-01,-6.600000000000001,106.39999999999998,8.533956176392964e-08
2018-01-01,-6.600000000000001,106.44999999999997,8.779003091818767e-08
2018-01-01,-6.600000000000001,106.49999999999997,9.02405000724457e-08
2018-01-01,-6.600000000000001,106.54999999999997,9.269096922670374e-08
2018-01-01,-6.600000000000001,106.59999999999997,9.514143838096177e-08
2018-01-01,-6.600000000000001,106.64999999999996,9.759190753521982e-08
2018-01-01,-6.600000000000001,106.69999999999996,1.0004237668947784e-07
2018-01-01,-6.600000000000001,106.74999999999996,1.0249284584373588e-07
2018-01-01,-6.600000000000001,106.79999999999995,1.0450521437998888e-07
2018-01-01,-6.600000000000001,106.84999999999995,1.0651758291624153e-07
2018-01-01,-6.600000000000001,106.89999999999995,1.0852995145249417e-07
2018-01-01,-6.600000000000001,106.94999999999995,1.105423199887468e-07
2018-01-01,-6.600000000000001,106.99999999999994,1.1255468852499944e-07
2018-01-01,-6.600000000000001,107.04999999999994,1.1456705706125208e-07
2018-01-01,-6.600000000000001,107.09999999999994,1.1657942559750472e-07
2018-01-01,-6.600000000000001,107.14999999999993,1.1859179413375736e-07
2018-01-01,-6.600000000000001,107.19999999999993,1.2060416267001e-07
2018-01-01,-6.600000000000001,107.24999999999993,1.2261653120626262e-07
2018-01-01,-6.600000000000001,107.29999999999993,1.2462889974251528e-07
2018-01-01,-6.600000000000001,107.34999999999992,1.266412682787679e-07
2018-01-01,-6.600000000000001,107.39999999999992,1.2865363681502054e-07
2018-01-01,-6.600000000000001,107.44999999999992,1.306660053512732e-07
2018-01-01,-6.550000000000002,106.0,6.619284523834423e-08
2018-01-01,-6.550000000000002,106.05,6.861656136974966e-08
2018-01-01,-6.550000000000002,106.1,7.10402775011551e-08
2018-01-01,-6.550000000000002,106.14999999999999,7.346399363256053e-08
2018-01-01,-6.550000000000002,106.19999999999999,7.588770976396596e-08
2018-01-01,-6.550000000000002,106.24999999999999,7.83114258953714e-08
2018-01-01,-6.550000000000002,106.29999999999998,8.073514202677684e-08
2018-01-01,-6.550000000000002,106.34999999999998,8.315885815818226e-08
2018-01-01,-6.550000000000002,106.39999999999998,8.558257428958771e-08
2018-01-01,-6.550000000000002,106.44999999999997,8.800629042099314e-08
2018-01-01,-6.550000000000002,106.49999999999997,9.043000655239859e-08
2018-01-01,-6.550000000000002,106.54999999999997,9.285372268380402e-08
2018-01-01,-6.550000000000002,106.59999999999997,9.527743881520944e-08
2018-01-01,-6.550000000000002,106.64999999999996,9.770115494661489e-08
2018-01-01,-6.550000000000002,106.69999999999996,1.0012487107802034e-07
2018-01-01,-6.550000000000002,106.74999999999996,1.0254858720942576e-07
2018-01-01,-6.550000000000002,106.79999999999995,1.0449279257584809e-07
2018-01-01,-6.550000000000002,106.84999999999995,1.0643699794227003e-07
2018-01-01,-6.550000000000002,106.89999999999995,1.0838120330869195e-07
2018-01-01,-6.550000000000002,106.94999999999995,1.1032540867511387e-07
2018-01-01,-6.550000000000002,106.99999999999994,1.1226961404153581e-07
2018-01-01,-6.550000000000002,107.04999999999994,1.1421381940795775e-07
2018-01-01,-6.550000000000002,107.09999999999994,1.1615802477437967e-07
2018-01-01,-6.550000000000002,107.14999999999993,1.181022301408016e-07
2018-01-01,-6.550000000000002,107.19999999999993,1.2004643550722353e-07
2018-01-01,-6.550000000000002,107.24999999999993,1.2199064087364544e-07
2018-01-01,-6.550000000000002,107.29999999999993,1.2393484624006738e-07
2018-01-01,-6.550000000000002,107.34999999999992,1.258790516064893e-07
2018-01-01,-6.550000000000002,107.39999999999992,1.2782325697291122e-07
2018-01-01,-6.550000000000002,107.44999999999992,1.2976746233933316e-07
2018-01-01,-6.500000000000002,106.0,6.664988194682306e-08
2018-01-01,-6.500000000000002,106.05,6.904684505537591e-08
2018-01-01,-6.500000000000002,106.1,7.144380816392874e-08
2018-01-01,-6.500000000000002,106.14999999999999,7.384077127248159e-08
2018-01-01,-6.500000000000002,106.19999999999999,7.623773438103442e-08
2018-01-01,-6.500000000000002,106.24999999999999,7.863469748958726e-08
2018-01-01,-6.500000000000002,106.29999999999998,8.10316605981401e-08
2018-01-01,-6.500000000000002,106.34999999999998,8.342862370669294e-08
2018-01-01,-6.500000000000002,106.39999999999998,8.582558681524578e-08
2018-01-01,-6.500000000000002,106.44999999999997,8.822254992379862e-08
2018-01-01,-6.500000000000002,106.49999999999997,9.061951303235146e-08
2018-01-01,-6.500000000000002,106.54999999999997,9.30164761409043e-08
2018-01-01,-6.500000000000002,106.59999999999997,9.541343924945713e-08
2018-01-01,-6.500000000000002,106.64999999999996,9.781040235800997e-08
2018-01-01,-6.500000000000002,106.69999999999996,1.0020736546656281e-07
2018-01-01,-6.500000000000002,106.74999999999996,1.0260432857511566e-07
2018-01-01,-6.500000000000002,106.79999999999995,1.0448037077170731e-07
2018-01-01,-6.500000000000002,106.84999999999995,1.0635641296829854e-07
2018-01-01,-6.500000000000002,106.89999999999995,1.0823245516488976e-07
2018-01-01,-6.500000000000002,106.94999999999995,1.1010849736148096e-07
2018-01-01,-6.500000000000002,106.99999999999994,1.1198453955807219e-07
2018-01-01,-6.500000000000002,107.04999999999994,1.138605817546634e-07
2018-01-01,-6.500000000000002,107.09999999999994,1.1573662395125462e-07
2018-01-01,-6.500000000000002,107.14999999999993,1.1761266614784584e-07
2018-01-01,-6.500000000000002,107.19999999999993,1.1948870834443705e-07
2018-01-01,-6.500000000000002,107.24999999999993,1.2136475054102826e-07
2018-01-01,-6.500000000000002,107.29999999999993,1.2324079273761948e-07
2018-01-01,-6.500000000000002,107.34999999999992,1.251168349342107e-07
2018-01-01,-6.500000000000002,107.39999999999992,1.2699287713080193e-07
2018-01-01,-6.500000000000002,107.44999999999992,1.2886891932739312e-07
2018-01-01,-6.450000000000002,106.0,6.710691865530192e-08
2018-01-01,-6.450000000000002,106.05,6.947712874100217e-08
2018-01-01,-6.450000000000002,106.1,7.18473388267024e-08
2018-01-01,-6.450000000000002,106.14999999999999,7.421754891240265e-08
2018-01-01,-6.450000000000002,106.19999999999999,7.658775899810288e-08
2018-01-01,-6.450000000000002,106.24999999999999,7.895796908380314e-08
2018-01-01,-6.450000000000002,106.29999999999998,8.132817916950338e-08
2018-01-01,-6.450000000000002,106.34999999999998,8.369838925520361e-08
2018-01-01,-6.450000000000002,106.39999999999998,8.606859934090386e-08
2018-01-01,-6.450000000000002,106.44999999999997,8.84388094266041e-08
2018-01-01,-6.450000000000002,106.49999999999997,9.080901951230434e-08
2018-01-01,-6.450000000000002,106.54999999999997,9.317922959800457e-08
2018-01-01,-6.450000000000002,106.59999999999997,9.554943968370482e-08
2018-01-01,-6.450000000000002,106.64999999999996,9.791964976940507e-08
2018-01-01,-6.450000000000002,106.69999999999996,1.002898598551053e-07
2018-01-01,-6.450000000000002,106.74999999999996,1.0266006994080554e-07
2018-01-01,-6.450000000000002,106.79999999999995,1.0446794896756653e-07
2018-01-01,-6.450000000000002,106.84999999999995,1.0627582799432705e-07
2018-01-01,-6.450000000000002,106.89999999999995,1.0808370702108755e-07
2018-01-01,-6.450000000000002,106.94999999999995,1.0989158604784805e-07
2018-01-01,-6.450000000000002,106.99999999999994,1.1169946507460855e-07
2018-01-01,-6.450000000000002,107.04999999999994,1.1350734410136905e-07
2018-01-01,-6.450000000000002,107.09999999999994,1.1531522312812957e-07
2018-01-01,-6.450000000000002,107.14999999999993,1.1712310215489007e-07
2018-01-01,-6.450000000000002,107.19999999999993,1.1893098118165059e-07
2018-01-01,-6.450000000000002,107.24999999999993,1.2073886020841108e-07
2018-01-01,-6.450000000000002,107.29999999999993,1.2254673923517158e-07
2018-01-01,-6.450000000000002,107.34999999999992,1.243546182619321e-07
2018-01-01,-6.450000000000002,107.39999999999992,1.2616249728869262e-07
2018-01-01,-6.450000000000002,107.44999999999992,1.279703763154531e-07
2018-01-01,-6.400000000000002,106.0,6.756395536378078e-08
2018-01-01,-6.400000000000002,106.05,6.990741242662842e-08
2018-01-01,-6.400000000000002,106.1,7.225086948947606e-08
2018-01-01,-6.400000000000002,106.14999999999999,7.45943265523237e-08
2018-01-01,-6.400000000000002,106.19999999999999,7.693778361517134e-08
2018-01-01,-6.400000000000002,106.24999999999999,7.928124067801899e-08
2018-01-01,-6.400000000000002,106.29999999999998,8.162469774086664e-08
2018-01-01,-6.400000000000002,106.34999999999998,8.396815480371428e-08
2018-01-01,-6.400000000000002,106.39999999999998,8.631161186656192e-08
2018-01-01,-6.400000000000002,106.44999999999997,8.865506892940957e-08
2018-01-01,-6.400000000000002,106.49999999999997,9.099852599225721e-08
2018-01-01,-6.400000000000002,106.54999999999997,9.334198305510486e-08
2018-01-01,-6.400000000000002,106.59999999999997,9.56854401179525e-08
2018-01-01,-6.400000000000002,106.64999999999996,9.802889718080014e-08
2018-01-01,-6.400000000000002,106.69999999999996,1.0037235424364779e-07
2018-01-01,-6.400000000000002,106.74999999999996,1.0271581130649541e-07
2018-01-01,-6.400000000000002,106.79999999999995,1.0445552716342574e-07
2018-01-01,-6.400000000000002,106.84999999999995,1.0619524302035551e-07
2018-01-01,-6.400000000000002,106.89999999999995,1.0793495887728532e-07
2018-01-01,-6.400000000000002,106.94999999999995,1.0967467473421511e-07
2018-01-01,-6.400000000000002,106.99999999999994,1.1141439059114491e-07
2018-01-01,-6.400000000000002,107.04999999999994,1.1315410644807471e-07
2018-01-01,-6.400000000000002,107.09999999999994,1.148938223050045e-07
2018-01-01,-6.400000000000002,107.14999999999993,1.1663353816193429e-07
2018-01-01,-6.400000000000002,107.19999999999993,1.183732540188641e-07
2018-01-01,-6.400000000000002,107.24999999999993,1.2011296987579388e-07
2018-01-01,-6.400000000000002,107.29999999999993,1.2185268573272368e-07
2018-01-01,-6.400000000000002,107.34999999999992,1.2359240158965347e-07
2018-01-01,-6.400000000000002,107.39999999999992,1.2533211744658327e-07
2018-01-01,-6.400000000000002,107.44999999999992,1.2707183330351307e-07
2018-01-01,-6.350000000000002,106.0,6.802099207225962e-08
2018-01-01,-6.350000000000002,106.05,7.033769611225467e-08
2018-01-01,-6.350000000000002,106.1,7.26544001522497e-08
2018-01-01,-6.350000000000002,106.14999999999999,7.497110419224475e-08
2018-01-01,-6.350000000000002,106.19999999999999,7.72878082322398e-08
2018-01-01,-6.350000000000002,106.24999999999999,7.960451227223486e-08
2018-01-01,-6.350000000000002,106.29999999999998,8.19212163122299e-08
2018-01-01,-6.350000000000002,106.34999999999998,8.423792035222494e-08
2018-01-01,-6.350000000000002,106.39999999999998,8.655462439221999e-08
2018-01-01,-6.350000000000002,106.44999999999997,8.887132843221503e-08
2018-01-01,-6.350000000000002,106.49999999999997,9.118803247221009e-08
2018-01-01,-6.350000000000002,106.54999999999997,9.350473651220512e-08
2018-01-01,-6.350000000000002,106.59999999999997,9.582144055220018e-08
2018-01-01,-6.350000000000002,106.64999999999996,9.813814459219522e-08
2018-01-01,-6.350000000000002,106.69999999999996,1.0045484863219027e-07
2018-01-01,-6.350000000000002,106.74999999999996,1.027715526721853e-07
2018-01-01,-6.350000000000002,106.79999999999995,1.0444310535928495e-07
2018-01-01,-6.350000000000002,106.84999999999995,1.0611465804638402e-07
