time,latitude,longitude,tp
2018-01-01,-6.8500000000000005,107.04999999999994,11.030289158225166
2018-01-01,-6.8500000000000005,107.09999999999994,10.94710584729921
2018-01-01,-6.8500000000000005,107.14999999999993,10.863922536373254
2018-01-01,-6.8500000000000005,107.19999999999993,10.780739225447299
2018-01-01,-6.8500000000000005,107.24999999999993,10.697555914521343
2018-01-01,-6.8500000000000005,107.29999999999993,10.626743659377212
2018-01-01,-6.8500000000000005,107.34999999999992,10.555931404233096
2018-01-01,-6.8500000000000005,107.39999999999992,10.485119149088982
2018-01-01,-6.8500000000000005,107.44999999999992,10.414306893944866
2018-01-01,-6.800000000000001,106.0,21.955848857760447
2018-01-01,-6.800000000000001,106.05,21.73185683786872
2018-01-01,-6.800000000000001,106.1,21.507864817976994
2018-01-01,-6.800000000000001,106.14999999999999,21.283872798085266
2018-01-01,-6.800000000000001,106.19999999999999,21.05988077819354
2018-01-01,-6.800000000000001,106.24999999999999,20.835888758301813
2018-01-01,-6.800000000000001,106.29999999999998,20.033379942179018
2018-01-01,-6.800000000000001,106.34999999999998,19.23087112605605
2018-01-01,-6.800000000000001,106.39999999999998,18.42836230993309
2018-01-01,-6.800000000000001,106.44999999999997,17.625853493810126
2018-01-01,-6.800000000000001,106.49999999999997,16.82334467768716
2018-01-01,-6.800000000000001,106.54999999999997,16.252375915646923
2018-01-01,-6.800000000000001,106.59999999999997,15.681407153606816
2018-01-01,-6.800000000000001,106.64999999999996,15.11043839156671
2018-01-01,-6.800000000000001,106.69999999999996,14.539469629526602
2018-01-01,-6.800000000000001,106.74999999999996,13.968500867486496
2018-01-01,-6.800000000000001,106.79999999999995,13.29363211989465
2018-01-01,-6.800000000000001,106.84999999999995,12.618763372302716
2018-01-01,-6.800000000000001,106.89999999999995,11.943894624710781
2018-01-01,-6.800000000000001,106.94999999999995,11.269025877118848
2018-01-01,-6.800000000000001,106.99999999999994,10.594157129526913
2018-01-01,-6.800000000000001,107.04999999999994,10.45468375086802
2018-01-01,-6.800000000000001,107.09999999999994,10.315210372209734
2018-01-01,-6.800000000000001,107.14999999999993,10.175736993551448
2018-01-01,-6.800000000000001,107.19999999999993,10.03626361489316
2018-01-01,-6.800000000000001,107.24999999999993,9.896790236234875
2018-01-01,-6.800000000000001,107.29999999999993,9.813625700771944
2018-01-01,-6.800000000000001,107.34999999999992,9.730461165309093
2018-01-01,-6.800000000000001,107.39999999999992,9.64729662984624
2018-01-01,-6.800000000000001,107.44999999999992,9.564132094383389
2018-01-01,-6.750000000000001,106.0,20.665165036916754
2018-01-01,-6.750000000000001,106.05,20.473852753639253
2018-01-01,-6.750000000000001,106.1,20.282540470361752
2018-01-01,-6.750000000000001,106.14999999999999,20.09122818708425
2018-01-01,-6.750000000000001,106.19999999999999,19.899915903806754
2018-01-01,-6.750000000000001,106.24999999999999,19.70860362052925
2018-01-01,-6.750000000000001,106.29999999999998,18.93806979060201
2018-01-01,-6.750000000000001,106.34999999999998,18.167535960674613
2018-01-01,-6.750000000000001,106.39999999999998,17.39700213074721
2018-01-01,-6.750000000000001,106.44999999999997,16.62646830081981
2018-01-01,-6.750000000000001,106.49999999999997,15.855934470892407
2018-01-01,-6.750000000000001,106.54999999999997,15.374640375376064
2018-01-01,-6.750000000000001,106.59999999999997,14.893346279859886
2018-01-01,-6.750000000000001,106.64999999999996,14.412052184343706
2018-01-01,-6.750000000000001,106.69999999999996,13.930758088827526
2018-01-01,-6.750000000000001,106.74999999999996,13.449463993311348
2018-01-01,-6.750000000000001,106.79999999999995,12.774539552629617
2018-01-01,-6.750000000000001,106.84999999999995,12.09961511194772
2018-01-01,-6.750000000000001,106.89999999999995,11.424690671265825
2018-01-01,-6.750000000000001,106.94999999999995,10.749766230583928
2018-01-01,-6.750000000000001,106.99999999999994,10.074841789902033
2018-01-01,-6.750000000000001,107.04999999999994,9.879078343510873
2018-01-01,-6.750000000000001,107.09999999999994,9.683314897120255
2018-01-01,-6.750000000000001,107.14999999999993,9.487551450729638
2018-01-01,-6.750000000000001,107.19999999999993,9.29178800433902
2018-01-01,-6.750000000000001,107.24999999999993,9.096024557948404
2018-01-01,-6.750000000000001,107.29999999999993,9.000507742166675
2018-01-01,-6.750000000000001,107.34999999999992,8.904990926385086
2018-01-01,-6.750000000000001,107.39999999999992,8.8094741106035
2018-01-01,-6.750000000000001,107.44999999999992,8.713957294821912
2018-01-01,-6.700000000000001,106.0,19.607709161937258
2018-01-01,-6.700000000000001,106.05,19.391154497861898
2018-01-01,-6.700000000000001,106.1,19.174599833786537
2018-01-01,-6.700000000000001,106.14999999999999,18.958045169711177
2018-01-01,-6.700000000000001,106.19999999999999,18.741490505635813
2018-01-01,-6.700000000000001,106.24999999999999,18.524935841560453
2018-01-01,-6.700000000000001,106.29999999999998,17.822376638651157
2018-01-01,-6.700000000000001,106.34999999999998,17.119817435741727
2018-01-01,-6.700000000000001,106.39999999999998,16.417258232832296
2018-01-01,-6.700000000000001,106.44999999999997,15.714699029922865
2018-01-01,-6.700000000000001,106.49999999999997,15.012139827013433
2018-01-01,-6.700000000000001,106.54999999999997,14.53600179404052
2018-01-01,-6.700000000000001,106.59999999999997,14.059863761067733
2018-01-01,-6.700000000000001,106.64999999999996,13.583725728094947
2018-01-01,-6.700000000000001,106.69999999999996,13.107587695122161
2018-01-01,-6.700000000000001,106.74999999999996,12.631449662149377
2018-01-01,-6.700000000000001,106.79999999999995,12.091083526611834
2018-01-01,-6.700000000000001,106.84999999999995,11.550717391074237
2018-01-01,-6.700000000000001,106.89999999999995,11.010351255536643
2018-01-01,-6.700000000000001,106.94999999999995,10.469985119999045
2018-01-01,-6.700000000000001,106.99999999999994,9.929618984461447
2018-01-01,-6.700000000000001,107.04999999999994,9.742275886237847
2018-01-01,-6.700000000000001,107.09999999999994,9.554932788014648
2018-01-01,-6.700000000000001,107.14999999999993,9.36758968979145
2018-01-01,-6.700000000000001,107.19999999999993,9.18024659156825
2018-01-01,-6.700000000000001,107.24999999999993,8.992903493345052
2018-01-01,-6.700000000000001,107.29999999999993,8.845863156020862
2018-01-01,-6.700000000000001,107.34999999999992,8.698822818696728
2018-01-01,-6.700000000000001,107.39999999999992,8.551782481372596
2018-01-01,-6.700000000000001,107.44999999999992,8.404742144048463
2018-01-01,-6.650000000000001,106.0,18.550253286957766
2018-01-01,-6.650000000000001,106.05,18.308456242084546
2018-01-01,-6.650000000000001,106.1,18.06665919721132
2018-01-01,-6.650000000000001,106.14999999999999,17.8248621523381
2018-01-01,-6.650000000000001,106.19999999999999,17.583065107464872
2018-01-01,-6.650000000000001,106.24999999999999,17.341268062591652
2018-01-01,-6.650000000000001,106.29999999999998,16.706683486700303
2018-01-01,-6.650000000000001,106.34999999999998,16.07209891080884
2018-01-01,-6.650000000000001,106.39999999999998,15.437514334917381
2018-01-01,-6.650000000000001,106.44999999999997,14.802929759025922
2018-01-01,-6.650000000000001,106.49999999999997,14.168345183134461
2018-01-01,-6.650000000000001,106.54999999999997,13.697363212704975
2018-01-01,-6.650000000000001,106.59999999999997,13.22638124227558
2018-01-01,-6.650000000000001,106.64999999999996,12.755399271846187
2018-01-01,-6.650000000000001,106.69999999999996,12.284417301416793
2018-01-01,-6.650000000000001,106.74999999999996,11.813435330987398
2018-01-01,-6.650000000000001,106.79999999999995,11.40762750059405
2018-01-01,-6.650000000000001,106.84999999999995,11.001819670200753
2018-01-01,-6.650000000000001,106.89999999999995,10.596011839807458
2018-01-01,-6.650000000000001,106.94999999999995,10.190204009414165
2018-01-01,-6.650000000000001,106.99999999999994,9.78439617902087
2018-01-01,-6.650000000000001,107.04999999999994,9.605473428964832
2018-01-01,-6.650000000000001,107.09999999999994,9.426550678909052
2018-01-01,-6.650000000000001,107.14999999999993,9.247627928853271
2018-01-01,-6.650000000000001,107.19999999999993,9.068705178797492
2018-01-01,-6.650000000000001,107.24999999999993,8.889782428741713
2018-01-01,-6.650000000000001,107.29999999999993,8.69121856987506
2018-01-01,-6.650000000000001,107.34999999999992,8.492654711008381
2018-01-01,-6.650000000000001,107.39999999999992,8.294090852141704
2018-01-01,-6.650000000000001,107.44999999999992,8.095526993275023
2018-01-01,-6.600000000000001,106.0,17.492797411978277
2018-01-01,-6.600000000000001,106.05,17.22575798630719
2018-01-01,-6.600000000000001,106.1,16.958718560636104
2018-01-01,-6.600000000000001,106.14999999999999,16.69167913496502
2018-01-01,-6.600000000000001,106.19999999999999,16.42463970929394
2018-01-01,-6.600000000000001,106.24999999999999,16.157600283622852
2018-01-01,-6.600000000000001,106.29999999999998,15.590990334749447
2018-01-01,-6.600000000000001,106.34999999999998,15.024380385875956
2018-01-01,-6.600000000000001,106.39999999999998,14.457770437002468
2018-01-01,-6.600000000000001,106.44999999999997,13.891160488128978
2018-01-01,-6.600000000000001,106.49999999999997,13.324550539255489
2018-01-01,-6.600000000000001,106.54999999999997,12.858724631369428
2018-01-01,-6.600000000000001,106.59999999999997,12.392898723483427
2018-01-01,-6.600000000000001,106.64999999999996,11.927072815597425
2018-01-01,-6.600000000000001,106.69999999999996,11.461246907711423
2018-01-01,-6.600000000000001,106.74999999999996,10.995420999825422
2018-01-01,-6.600000000000001,106.79999999999995,10.724171474576263
2018-01-01,-6.600000000000001,106.84999999999995,10.45292194932727
2018-01-01,-6.600000000000001,106.89999999999995,10.181672424078277
2018-01-01,-6.600000000000001,106.94999999999995,9.910422898829284
2018-01-01,-6.600000000000001,106.99999999999994,9.639173373580293
2018-01-01,-6.600000000000001,107.04999999999994,9.468670971691816
2018-01-01,-6.600000000000001,107.09999999999994,9.298168569803455
2018-01-01,-6.600000000000001,107.14999999999993,9.127666167915095
2018-01-01,-6.600000000000001,107.19999999999993,8.957163766026731
2018-01-01,-6.600000000000001,107.24999999999993,8.786661364138372
2018-01-01,-6.600000000000001,107.29999999999993,8.53657398372926
2018-01-01,-6.600000000000001,107.34999999999992,8.286486603320034
2018-01-01,-6.600000000000001,107.39999999999992,8.03639922291081
2018-01-01,-6.600000000000001,107.44999999999992,7.7863118425015845
2018-01-01,-6.550000000000002,106.0,16.43534153699878
2018-01-01,-6.550000000000002,106.05,16.143059730529835
2018-01-01,-6.550000000000002,106.1,15.85077792406089
2018-01-01,-6.550000000000002,106.14999999999999,15.558496117591943
2018-01-01,-6.550000000000002,106.19999999999999,15.266214311122997
2018-01-01,-6.550000000000002,106.24999999999999,14.973932504654051
2018-01-01,-6.550000000000002,106.29999999999998,14.475297182798592
2018-01-01,-6.550000000000002,106.34999999999998,13.976661860943073
2018-01-01,-6.550000000000002,106.39999999999998,13.478026539087553
2018-01-01,-6.550000000000002,106.44999999999997,12.979391217232035
2018-01-01,-6.550000000000002,106.49999999999997,12.480755895376516
2018-01-01,-6.550000000000002,106.54999999999997,12.020086050033884
2018-01-01,-6.550000000000002,106.59999999999997,11.559416204691276
2018-01-01,-6.550000000000002,106.64999999999996,11.098746359348665
2018-01-01,-6.550000000000002,106.69999999999996,10.638076514006055
2018-01-01,-6.550000000000002,106.74999999999996,10.177406668663444
2018-01-01,-6.550000000000002,106.79999999999995,10.040715448558478
2018-01-01,-6.550000000000002,106.84999999999995,9.904024228453785
2018-01-01,-6.550000000000002,106.89999999999995,9.767333008349095
2018-01-01,-6.550000000000002,106.94999999999995,9.630641788244404
2018-01-01,-6.550000000000002,106.99999999999994,9.493950568139713
2018-01-01,-6.550000000000002,107.04999999999994,9.3318685144188
2018-01-01,-6.550000000000002,107.09999999999994,9.169786460697857
2018-01-01,-6.550000000000002,107.14999999999993,9.007704406976917
2018-01-01,-6.550000000000002,107.19999999999993,8.845622353255974
2018-01-01,-6.550000000000002,107.24999999999993,8.683540299535032
2018-01-01,-6.550000000000002,107.29999999999993,8.381929397583459
2018-01-01,-6.550000000000002,107.34999999999992,8.080318495631689
2018-01-01,-6.550000000000002,107.39999999999992,7.778707593679917
2018-01-01,-6.550000000000002,107.44999999999992,7.477096691728145
2018-01-01,-6.500000000000002,106.0,15.37788566201929
2018-01-01,-6.500000000000002,106.05,15.060361474752483
2018-01-01,-6.500000000000002,106.1,14.742837287485676
2018-01-01,-6.500000000000002,106.14999999999999,14.425313100218867
2018-01-01,-6.500000000000002,106.19999999999999,14.107788912952058
2018-01-01,-6.500000000000002,106.24999999999999,13.790264725685251
2018-01-01,-6.500000000000002,106.29999999999998,13.359604030847736
2018-01-01,-6.500000000000002,106.34999999999998,12.928943336010189
2018-01-01,-6.500000000000002,106.39999999999998,12.49828264117264
2018-01-01,-6.500000000000002,106.44999999999997,12.067621946335093
2018-01-01,-6.500000000000002,106.49999999999997,11.636961251497544
2018-01-01,-6.500000000000002,106.54999999999997,11.181447468698341
2018-01-01,-6.500000000000002,106.59999999999997,10.725933685899122
2018-01-01,-6.500000000000002,106.64999999999996,10.270419903099903
2018-01-01,-6.500000000000002,106.69999999999996,9.814906120300686
2018-01-01,-6.500000000000002,106.74999999999996,9.359392337501466
2018-01-01,-6.500000000000002,106.79999999999995,9.357259422540691
2018-01-01,-6.500000000000002,106.84999999999995,9.355126507580302
2018-01-01,-6.500000000000002,106.89999999999995,9.352993592619914
2018-01-01,-6.500000000000002,106.94999999999995,9.350860677659524
2018-01-01,-6.500000000000002,106.99999999999994,9.348727762699134
2018-01-01,-6.500000000000002,107.04999999999994,9.195066057145784
2018-01-01,-6.500000000000002,107.09999999999994,9.04140435159226
2018-01-01,-6.500000000000002,107.14999999999993,8.887742646038737
2018-01-01,-6.500000000000002,107.19999999999993,8.734080940485214
2018-01-01,-6.500000000000002,107.24999999999993,8.580419234931691
2018-01-01,-6.500000000000002,107.29999999999993,8.227284811437658
2018-01-01,-6.500000000000002,107.34999999999992,7.874150387943341
2018-01-01,-6.500000000000002,107.39999999999992,7.521015964449023
2018-01-01,-6.500000000000002,107.44999999999992,7.167881540954706
2018-01-01,-6.450000000000002,106.0,14.865618199110052
2018-01-01,-6.450000000000002,106.05,14.50287647545342
2018-01-01,-6.450000000000002,106.1,14.140134751796788
2018-01-01,-6.450000000000002,106.14999999999999,13.777393028140155
2018-01-01,-6.450000000000002,106.19999999999999,13.414651304483524
2018-01-01,-6.450000000000002,106.24999999999999,13.05190958082689
2018-01-01,-6.450000000000002,106.29999999999998,12.623122110963044
2018-01-01,-6.450000000000002,106.34999999999998,12.194334641099175
2018-01-01,-6.450000000000002,106.39999999999998,11.765547171235308
2018-01-01,-6.450000000000002,106.44999999999997,11.33675970137144
2018-01-01,-6.450000000000002,106.49999999999997,10.907972231507571
2018-01-01,-6.450000000000002,106.54999999999997,10.520507320761949
2018-01-01,-6.450000000000002,106.59999999999997,10.133042410016348
2018-01-01,-6.450000000000002,106.64999999999996,9.745577499270746
2018-01-01,-6.450000000000002,106.69999999999996,9.358112588525143
2018-01-01,-6.450000000000002,106.74999999999996,8.970647677779542
2018-01-01,-6.450000000000002,106.79999999999995,8.978901077061899
2018-01-01,-6.450000000000002,106.84999999999995,8.98715447634459
2018-01-01,-6.450000000000002,106.89999999999995,8.995407875627285
2018-01-01,-6.450000000000002,106.94999999999995,9.003661274909978
2018-01-01,-6.450000000000002,106.99999999999994,9.011914674192672
2018-01-01,-6.450000000000002,107.04999999999994,8.887687027454536
2018-01-01,-6.450000000000002,107.09999999999994,8.76345938071625
2018-01-01,-6.450000000000002,107.14999999999993,8.639231733977965
2018-01-01,-6.450000000000002,107.19999999999993,8.51500408723968
2018-01-01,-6.450000000000002,107.24999999999993,8.390776440501396
2018-01-01,-6.450000000000002,107.29999999999993,8.036937229335837
2018-01-01,-6.450000000000002,107.34999999999992,7.683098018169953
2018-01-01,-6.450000000000002,107.39999999999992,7.329258807004068
2018-01-01,-6.450000000000002,107.44999999999992,6.975419595838184
2018-01-01,-6.400000000000002,106.0,14.353350736200833
2018-01-01,-6.400000000000002,106.05,13.945391476154374
2018-01-01,-6.400000000000002,106.1,13.537432216107918
2018-01-01,-6.400000000000002,106.14999999999999,13.129472956061461
2018-01-01,-6.400000000000002,106.19999999999999,12.721513696015004
2018-01-01,-6.400000000000002,106.24999999999999,12.313554435968546
2018-01-01,-6.400000000000002,106.29999999999998,11.886640191078364
2018-01-01,-6.400000000000002,106.34999999999998,11.459725946188174
2018-01-01,-6.400000000000002,106.39999999999998,11.032811701297986
2018-01-01,-6.400000000000002,106.44999999999997,10.605897456407796
2018-01-01,-6.400000000000002,106.49999999999997,10.178983211517608
2018-01-01,-6.400000000000002,106.54999999999997,9.859567172825564
2018-01-01,-6.400000000000002,106.59999999999997,9.540151134133582
2018-01-01,-6.400000000000002,106.64999999999996,9.220735095441599
2018-01-01,-6.400000000000002,106.69999999999996,8.901319056749617
2018-01-01,-6.400000000000002,106.74999999999996,8.581903018057636
2018-01-01,-6.400000000000002,106.79999999999995,8.600542731583118
2018-01-01,-6.400000000000002,106.84999999999995,8.619182445108889
2018-01-01,-6.400000000000002,106.89999999999995,8.637822158634659
2018-01-01,-6.400000000000002,106.94999999999995,8.65646187216043
2018-01-01,-6.400000000000002,106.99999999999994,8.6751015856862
2018-01-01,-6.400000000000002,107.04999999999994,8.580307997763283
2018-01-01,-6.400000000000002,107.09999999999994,8.485514409840238
2018-01-01,-6.400000000000002,107.14999999999993,8.390720821917192
2018-01-01,-6.400000000000002,107.19999999999993,8.295927233994146
2018-01-01,-6.400000000000002,107.24999999999993,8.201133646071101
2018-01-01,-6.400000000000002,107.29999999999993,7.846589647234017
2018-01-01,-6.400000000000002,107.34999999999992,7.492045648396568
2018-01-01,-6.400000000000002,107.39999999999992,7.137501649559117
2018-01-01,-6.400000000000002,107.44999999999992,6.782957650721666
2018-01-01,-6.350000000000002,106.0,13.841083273291613
2018-01-01,-6.350000000000002,106.05,13.38790647685533
2018-01-01,-6.350000000000002,106.1,12.934729680419048
2018-01-01,-6.350000000000002,106.14999999999999,12.481552883982765
2018-01-01,-6.350000000000002,106.19999999999999,12.028376087546484
2018-01-01,-6.350000000000002,106.24999999999999,11.575199291110202
2018-01-01,-6.350000000000002,106.29999999999998,11.150158271193684
2018-01-01,-6.350000000000002,106.34999999999998,10.725117251277174
2018-01-01,-6.350000000000002,106.39999999999998,10.300076231360663
2018-01-01,-6.350000000000002,106.44999999999997,9.875035211444153
2018-01-01,-6.350000000000002,106.49999999999997,9.449994191527642
2018-01-01,-6.350000000000002,106.54999999999997,9.19862702488918
2018-01-01,-6.350000000000002,106.59999999999997,8.947259858250817
2018-01-01,-6.350000000000002,106.64999999999996,8.695892691612455
2018-01-01,-6.350000000000002,106.69999999999996,8.44452552497409
2018-01-01,-6.350000000000002,106.74999999999996,8.193158358335728
2018-01-01,-6.350000000000002,106.79999999999995,8.222184386104336
2018-01-01,-6.350000000000002,106.84999999999995,8.251210413873185
2018-01-01,-6.350000000000002,106.89999999999995,8.280236441642032
2018-01-01,-6.350000000000002,106.94999999999995,8.309262469410882
2018-01-01,-6.350000000000002,106.99999999999994,8.338288497179729
2018-01-01,-6.350000000000002,107.04999999999994,8.27292896807203
2018-01-01,-6.350000000000002,107.09999999999994,8.207569438964224
2018-01-01,-6.350000000000002,107.14999999999993,8.142209909856417
2018-01-01,-6.350000000000002,107.19999999999993,8.07685038074861
2018-01-01,-6.350000000000002,107.24999999999993,8.011490851640804
2018-01-01,-6.350000000000002,107.29999999999993,7.656242065132199
2018-01-01,-6.350000000000002,107.34999999999992,7.3009932786231815
2018-01-01,-6.350000000000002,107.39999999999992,6.945744492114165
2018-01-01,-6.350000000000002,107.44999999999992,6.590495705605148
2018-01-01,-6.3000000000000025,106.0,13.328815810382393
2018-01-01,-6.3000000000000025,106.05,12.830421477556285
2018-01-01,-6.3000000000000025,106.1,12.332027144730178
2018-01-01,-6.3000000000000025,106.14999999999999,11.833632811904073
2018-01-01,-6.3000000000000025,106.19999999999999,11.335238479077963
2018-01-01,-6.3000000000000025,106.24999999999999,10.836844146251858
2018-01-01,-6.3000000000000025,106.29999999999998,10.413676351309004
2018-01-01,-6.3000000000000025,106.34999999999998,9.990508556366173
2018-01-01,-6.3000000000000025,106.39999999999998,9.56734076142334
2018-01-01,-6.3000000000000025,106.44999999999997,9.144172966480507
2018-01-01,-6.3000000000000025,106.49999999999997,8.721005171537676
2018-01-01,-6.3000000000000025,106.54999999999997,8.537686876952796
2018-01-01,-6.3000000000000025,106.59999999999997,8.354368582368052
2018-01-01,-6.3000000000000025,106.64999999999996,8.171050287783308
2018-01-01,-6.3000000000000025,106.69999999999996,7.987731993198563
2018-01-01,-6.3000000000000025,106.74999999999996,7.8044136986138195
2018-01-01,-6.3000000000000025,106.79999999999995,7.843826040625555
2018-01-01,-6.3000000000000025,106.84999999999995,7.883238382637481
2018-01-01,-6.3000000000000025,106.89999999999995,7.922650724649406
2018-01-01,-6.3000000000000025,106.94999999999995,7.962063066661333
2018-01-01,-6.3000000000000025,106.99999999999994,8.001475408673258
2018-01-01,-6.3000000000000025,107.04999999999994,7.965549938380777
2018-01-01,-6.3000000000000025,107.09999999999994,7.929624468088209
2018-01-01,-6.3000000000000025,107.14999999999993,7.89369899779564
2018-01-01,-6.3000000000000025,107.19999999999993,7.857773527503072
2018-01-01,-6.3000000000000025,107.24999999999993,7.821848057210505
2018-01-01,-6.3000000000000025,107.29999999999993,7.465894483030378
2018-01-01,-6.3000000000000025,107.34999999999992,7.109940908849795
2018-01-01,-6.3000000000000025,107.39999999999992,6.753987334669212
2018-01-01,-6.3000000000000025,107.44999999999992,6.398033760488629
2018-01-01,-6.250000000000003,106.0,12.816548347473173
