time,latitude,longitude,t2m
2018-01-01,-6.8500000000000005,106.44999999999997,23.996196289062652
2018-01-01,-6.8500000000000005,106.49999999999997,23.71165771484391
2018-01-01,-6.8500000000000005,106.54999999999997,23.66166259765629
2018-01-01,-6.8500000000000005,106.59999999999997,23.611667480468782
2018-01-01,-6.8500000000000005,106.64999999999996,23.561672363281275
2018-01-01,-6.8500000000000005,106.69999999999996,23.511677246093768
2018-01-01,-6.8500000000000005,106.74999999999996,23.461682128906318
2018-01-01,-6.8500000000000005,106.79999999999995,23.51261230468748
2018-01-01,-6.8500000000000005,106.84999999999995,23.563542480468698
2018-01-01,-6.8500000000000005,106.89999999999995,23.614472656249973
2018-01-01,-6.8500000000000005,106.94999999999995,23.66540283203119
2018-01-01,-6.8500000000000005,106.99999999999994,23.716333007812466
