,KABKOT,month,geometry,longitude,latitude,year,pm2p5,time
50,JAKARTA UTARA,3,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,45.71867569779109,2020-02-29 14:24:00
51,JAKARTA UTARA,4,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,53.95798175911235,2020-03-31 14:24:00
52,JAKARTA UTARA,5,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,58.36553430861527,2020-04-30 14:24:00
53,JAKARTA UTARA,6,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,59.84136729964111,2020-05-31 14:24:00
54,JAKARTA UTARA,7,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,58.39270080127596,2020-06-30 14:24:00
55,JAKARTA UTARA,8,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,56.03599286432645,2020-07-31 14:24:00
56,JAKARTA UTARA,9,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,55.185791437238464,2020-08-31 14:24:00
57,JAKARTA UTARA,10,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,55.940723718765824,2020-09-30 14:24:00
58,JAKARTA UTARA,11,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,49.069289401713085,2020-10-31 14:24:00
59,JAKARTA UTARA,12,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666662,-6.125000000000003,2020.0,40.4282335291957,2020-11-30 14:24:00
