time,latitude,longitude,so2
2018-01-01,-6.8500000000000005,107.04999999999994,75.62736960151547
2018-01-01,-6.8500000000000005,107.09999999999994,76.40074018998851
2018-01-01,-6.8500000000000005,107.14999999999993,77.17411077846155
2018-01-01,-6.8500000000000005,107.19999999999993,77.94748136693458
2018-01-01,-6.8500000000000005,107.24999999999993,78.72085195540761
2018-01-01,-6.8500000000000005,107.29999999999993,79.49422254388065
2018-01-01,-6.8500000000000005,107.34999999999992,80.2675931323537
2018-01-01,-6.8500000000000005,107.39999999999992,81.04096372082672
2018-01-01,-6.8500000000000005,107.44999999999992,81.81433430929977
2018-01-01,-6.800000000000001,106.0,38.84205562698639
2018-01-01,-6.800000000000001,106.05,40.97537215675579
2018-01-01,-6.800000000000001,106.1,43.10868868652519
2018-01-01,-6.800000000000001,106.14999999999999,45.24200521629459
2018-01-01,-6.800000000000001,106.19999999999999,47.37532174606399
2018-01-01,-6.800000000000001,106.24999999999999,49.50863827583339
2018-01-01,-6.800000000000001,106.29999999999998,51.64195480560279
2018-01-01,-6.800000000000001,106.34999999999998,53.7752713353722
2018-01-01,-6.800000000000001,106.39999999999998,55.90858786514159
2018-01-01,-6.800000000000001,106.44999999999997,58.041904394910986
2018-01-01,-6.800000000000001,106.49999999999997,60.17522092468039
2018-01-01,-6.800000000000001,106.54999999999997,62.308537454449784
2018-01-01,-6.800000000000001,106.59999999999997,64.4418539842192
2018-01-01,-6.800000000000001,106.64999999999996,66.57517051398858
2018-01-01,-6.800000000000001,106.69999999999996,68.708487043758
2018-01-01,-6.800000000000001,106.74999999999996,70.8418035735274
2018-01-01,-6.800000000000001,106.79999999999995,71.56584287416177
2018-01-01,-6.800000000000001,106.84999999999995,72.28988217479493
2018-01-01,-6.800000000000001,106.89999999999995,73.0139214754281
2018-01-01,-6.800000000000001,106.94999999999995,73.73796077606129
2018-01-01,-6.800000000000001,106.99999999999994,74.46200007669445
2018-01-01,-6.800000000000001,107.04999999999994,75.18603937732763
2018-01-01,-6.800000000000001,107.09999999999994,75.9100786779608
2018-01-01,-6.800000000000001,107.14999999999993,76.63411797859398
2018-01-01,-6.800000000000001,107.19999999999993,77.35815727922714
2018-01-01,-6.800000000000001,107.24999999999993,78.08219657986032
2018-01-01,-6.800000000000001,107.29999999999993,78.8062358804935
2018-01-01,-6.800000000000001,107.34999999999992,79.53027518112667
2018-01-01,-6.800000000000001,107.39999999999992,80.25431448175983
2018-01-01,-6.800000000000001,107.44999999999992,80.978353782393
2018-01-01,-6.750000000000001,106.0,39.17542166220755
2018-01-01,-6.750000000000001,106.05,41.27682428981896
2018-01-01,-6.750000000000001,106.1,43.37822691743037
2018-01-01,-6.750000000000001,106.14999999999999,45.479629545041774
2018-01-01,-6.750000000000001,106.19999999999999,47.58103217265319
2018-01-01,-6.750000000000001,106.24999999999999,49.682434800264595
2018-01-01,-6.750000000000001,106.29999999999998,51.78383742787601
2018-01-01,-6.750000000000001,106.34999999999998,53.88524005548742
2018-01-01,-6.750000000000001,106.39999999999998,55.986642683098836
2018-01-01,-6.750000000000001,106.44999999999997,58.08804531071024
2018-01-01,-6.750000000000001,106.49999999999997,60.189447938321656
2018-01-01,-6.750000000000001,106.54999999999997,62.29085056593306
2018-01-01,-6.750000000000001,106.59999999999997,64.39225319354446
2018-01-01,-6.750000000000001,106.64999999999996,66.4936558211559
2018-01-01,-6.750000000000001,106.69999999999996,68.5950584487673
2018-01-01,-6.750000000000001,106.74999999999996,70.6964610763787
2018-01-01,-6.750000000000001,106.79999999999995,71.37116908917322
2018-01-01,-6.750000000000001,106.84999999999995,72.04587710196655
2018-01-01,-6.750000000000001,106.89999999999995,72.72058511475984
2018-01-01,-6.750000000000001,106.94999999999995,73.39529312755316
2018-01-01,-6.750000000000001,106.99999999999994,74.07000114034645
2018-01-01,-6.750000000000001,107.04999999999994,74.74470915313978
2018-01-01,-6.750000000000001,107.09999999999994,75.41941716593308
2018-01-01,-6.750000000000001,107.14999999999993,76.09412517872639
2018-01-01,-6.750000000000001,107.19999999999993,76.76883319151969
2018-01-01,-6.750000000000001,107.24999999999993,77.44354120431301
2018-01-01,-6.750000000000001,107.29999999999993,78.11824921710632
2018-01-01,-6.750000000000001,107.34999999999992,78.79295722989961
2018-01-01,-6.750000000000001,107.39999999999992,79.46766524269293
2018-01-01,-6.750000000000001,107.44999999999992,80.14237325548623
2018-01-01,-6.700000000000001,106.0,39.5087876974287
2018-01-01,-6.700000000000001,106.05,41.578276422882126
2018-01-01,-6.700000000000001,106.1,43.64776514833555
2018-01-01,-6.700000000000001,106.14999999999999,45.71725387378897
2018-01-01,-6.700000000000001,106.19999999999999,47.78674259924239
2018-01-01,-6.700000000000001,106.24999999999999,49.85623132469581
2018-01-01,-6.700000000000001,106.29999999999998,51.92572005014924
2018-01-01,-6.700000000000001,106.34999999999998,53.99520877560266
2018-01-01,-6.700000000000001,106.39999999999998,56.064697501056074
2018-01-01,-6.700000000000001,106.44999999999997,58.134186226509506
2018-01-01,-6.700000000000001,106.49999999999997,60.20367495196292
2018-01-01,-6.700000000000001,106.54999999999997,62.273163677416335
2018-01-01,-6.700000000000001,106.59999999999997,64.34265240286977
2018-01-01,-6.700000000000001,106.64999999999996,66.4121411283232
2018-01-01,-6.700000000000001,106.69999999999996,68.48162985377661
2018-01-01,-6.700000000000001,106.74999999999996,70.55111857923004
2018-01-01,-6.700000000000001,106.79999999999995,71.17649530418471
2018-01-01,-6.700000000000001,106.84999999999995,71.80187202913815
2018-01-01,-6.700000000000001,106.89999999999995,72.4272487540916
2018-01-01,-6.700000000000001,106.94999999999995,73.05262547904503
2018-01-01,-6.700000000000001,106.99999999999994,73.67800220399847
2018-01-01,-6.700000000000001,107.04999999999994,74.30337892895193
2018-01-01,-6.700000000000001,107.09999999999994,74.92875565390537
2018-01-01,-6.700000000000001,107.14999999999993,75.55413237885881
2018-01-01,-6.700000000000001,107.19999999999993,76.17950910381226
2018-01-01,-6.700000000000001,107.24999999999993,76.8048858287657
2018-01-01,-6.700000000000001,107.29999999999993,77.43026255371915
2018-01-01,-6.700000000000001,107.34999999999992,78.05563927867259
2018-01-01,-6.700000000000001,107.39999999999992,78.68101600362604
2018-01-01,-6.700000000000001,107.44999999999992,79.30639272857947
2018-01-01,-6.650000000000001,106.0,39.84215373264986
2018-01-01,-6.650000000000001,106.05,41.879728555945306
2018-01-01,-6.650000000000001,106.1,43.917303379240735
2018-01-01,-6.650000000000001,106.14999999999999,45.954878202536165
2018-01-01,-6.650000000000001,106.19999999999999,47.9924530258316
2018-01-01,-6.650000000000001,106.24999999999999,50.03002784912702
2018-01-01,-6.650000000000001,106.29999999999998,52.06760267242247
2018-01-01,-6.650000000000001,106.34999999999998,54.105177495717896
2018-01-01,-6.650000000000001,106.39999999999998,56.14275231901333
2018-01-01,-6.650000000000001,106.44999999999997,58.18032714230876
2018-01-01,-6.650000000000001,106.49999999999997,60.2179019656042
2018-01-01,-6.650000000000001,106.54999999999997,62.255476788899635
2018-01-01,-6.650000000000001,106.59999999999997,64.29305161219506
2018-01-01,-6.650000000000001,106.64999999999996,66.3306264354905
2018-01-01,-6.650000000000001,106.69999999999996,68.36820125878594
2018-01-01,-6.650000000000001,106.74999999999996,70.40577608208136
2018-01-01,-6.650000000000001,106.79999999999995,70.98182151919619
2018-01-01,-6.650000000000001,106.84999999999995,71.55786695630977
2018-01-01,-6.650000000000001,106.89999999999995,72.13391239342336
2018-01-01,-6.650000000000001,106.94999999999995,72.70995783053692
2018-01-01,-6.650000000000001,106.99999999999994,73.28600326765051
2018-01-01,-6.650000000000001,107.04999999999994,73.86204870476408
2018-01-01,-6.650000000000001,107.09999999999994,74.43809414187766
2018-01-01,-6.650000000000001,107.14999999999993,75.01413957899125
2018-01-01,-6.650000000000001,107.19999999999993,75.59018501610481
2018-01-01,-6.650000000000001,107.24999999999993,76.1662304532184
2018-01-01,-6.650000000000001,107.29999999999993,76.74227589033198
2018-01-01,-6.650000000000001,107.34999999999992,77.31832132744557
2018-01-01,-6.650000000000001,107.39999999999992,77.89436676455914
2018-01-01,-6.650000000000001,107.44999999999992,78.47041220167273
2018-01-01,-6.600000000000001,106.0,40.17551976787102
2018-01-01,-6.600000000000001,106.05,42.18118068900847
2018-01-01,-6.600000000000001,106.1,44.18684161014591
2018-01-01,-6.600000000000001,106.14999999999999,46.19250253128336
2018-01-01,-6.600000000000001,106.19999999999999,48.1981634524208
2018-01-01,-6.600000000000001,106.24999999999999,50.20382437355824
2018-01-01,-6.600000000000001,106.29999999999998,52.20948529469568
2018-01-01,-6.600000000000001,106.34999999999998,54.21514621583313
2018-01-01,-6.600000000000001,106.39999999999998,56.22080713697057
2018-01-01,-6.600000000000001,106.44999999999997,58.22646805810801
2018-01-01,-6.600000000000001,106.49999999999997,60.23212897924546
2018-01-01,-6.600000000000001,106.54999999999997,62.2377899003829
2018-01-01,-6.600000000000001,106.59999999999997,64.24345082152034
2018-01-01,-6.600000000000001,106.64999999999996,66.24911174265779
2018-01-01,-6.600000000000001,106.69999999999996,68.25477266379524
2018-01-01,-6.600000000000001,106.74999999999996,70.26043358493268
2018-01-01,-6.600000000000001,106.79999999999995,70.78714773420766
2018-01-01,-6.600000000000001,106.84999999999995,71.31386188348137
2018-01-01,-6.600000000000001,106.89999999999995,71.8405760327551
2018-01-01,-6.600000000000001,106.94999999999995,72.3672901820288
2018-01-01,-6.600000000000001,106.99999999999994,72.89400433130253
2018-01-01,-6.600000000000001,107.04999999999994,73.42071848057624
2018-01-01,-6.600000000000001,107.09999999999994,73.94743262984996
2018-01-01,-6.600000000000001,107.14999999999993,74.47414677912367
2018-01-01,-6.600000000000001,107.19999999999993,75.00086092839737
2018-01-01,-6.600000000000001,107.24999999999993,75.5275750776711
2018-01-01,-6.600000000000001,107.29999999999993,76.05428922694482
2018-01-01,-6.600000000000001,107.34999999999992,76.58100337621853
2018-01-01,-6.600000000000001,107.39999999999992,77.10771752549225
2018-01-01,-6.600000000000001,107.44999999999992,77.63443167476596
2018-01-01,-6.550000000000002,106.0,40.508885803092184
2018-01-01,-6.550000000000002,106.05,42.48263282207164
2018-01-01,-6.550000000000002,106.1,44.45637984105109
2018-01-01,-6.550000000000002,106.14999999999999,46.43012686003055
2018-01-01,-6.550000000000002,106.19999999999999,48.40387387901001
2018-01-01,-6.550000000000002,106.24999999999999,50.37762089798946
2018-01-01,-6.550000000000002,106.29999999999998,52.35136791696891
2018-01-01,-6.550000000000002,106.34999999999998,54.32511493594836
2018-01-01,-6.550000000000002,106.39999999999998,56.29886195492782
2018-01-01,-6.550000000000002,106.44999999999997,58.27260897390728
2018-01-01,-6.550000000000002,106.49999999999997,60.24635599288674
2018-01-01,-6.550000000000002,106.54999999999997,62.220103011866186
2018-01-01,-6.550000000000002,106.59999999999997,64.19385003084564
2018-01-01,-6.550000000000002,106.64999999999996,66.16759704982509
2018-01-01,-6.550000000000002,106.69999999999996,68.14134406880456
2018-01-01,-6.550000000000002,106.74999999999996,70.11509108778402
2018-01-01,-6.550000000000002,106.79999999999995,70.59247394921913
2018-01-01,-6.550000000000002,106.84999999999995,71.06985681065298
2018-01-01,-6.550000000000002,106.89999999999995,71.54723967208683
2018-01-01,-6.550000000000002,106.94999999999995,72.02462253352068
2018-01-01,-6.550000000000002,106.99999999999994,72.50200539495454
2018-01-01,-6.550000000000002,107.04999999999994,72.97938825638838
2018-01-01,-6.550000000000002,107.09999999999994,73.45677111782224
2018-01-01,-6.550000000000002,107.14999999999993,73.93415397925608
2018-01-01,-6.550000000000002,107.19999999999993,74.41153684068993
2018-01-01,-6.550000000000002,107.24999999999993,74.8889197021238
2018-01-01,-6.550000000000002,107.29999999999993,75.36630256355764
2018-01-01,-6.550000000000002,107.34999999999992,75.84368542499149
2018-01-01,-6.550000000000002,107.39999999999992,76.32106828642533
2018-01-01,-6.550000000000002,107.44999999999992,76.79845114785918
2018-01-01,-6.500000000000002,106.0,40.842251838313345
2018-01-01,-6.500000000000002,106.05,42.784084955134816
2018-01-01,-6.500000000000002,106.1,44.72591807195628
2018-01-01,-6.500000000000002,106.14999999999999,46.66775118877774
2018-01-01,-6.500000000000002,106.19999999999999,48.609584305599206
2018-01-01,-6.500000000000002,106.24999999999999,50.55141742242068
2018-01-01,-6.500000000000002,106.29999999999998,52.49325053924213
2018-01-01,-6.500000000000002,106.34999999999998,54.435083656063604
2018-01-01,-6.500000000000002,106.39999999999998,56.37691677288507
2018-01-01,-6.500000000000002,106.44999999999997,58.31874988970653
2018-01-01,-6.500000000000002,106.49999999999997,60.260583006528
2018-01-01,-6.500000000000002,106.54999999999997,62.202416123349465
2018-01-01,-6.500000000000002,106.59999999999997,64.14424924017094
2018-01-01,-6.500000000000002,106.64999999999996,66.08608235699239
2018-01-01,-6.500000000000002,106.69999999999996,68.02791547381386
2018-01-01,-6.500000000000002,106.74999999999996,69.96974859063532
2018-01-01,-6.500000000000002,106.79999999999995,70.3978001642306
2018-01-01,-6.500000000000002,106.84999999999995,70.82585173782458
2018-01-01,-6.500000000000002,106.89999999999995,71.25390331141857
2018-01-01,-6.500000000000002,106.94999999999995,71.68195488501256
2018-01-01,-6.500000000000002,106.99999999999994,72.11000645860655
2018-01-01,-6.500000000000002,107.04999999999994,72.53805803220052
2018-01-01,-6.500000000000002,107.09999999999994,72.96610960579453
2018-01-01,-6.500000000000002,107.14999999999993,73.3941611793885
2018-01-01,-6.500000000000002,107.19999999999993,73.8222127529825
2018-01-01,-6.500000000000002,107.24999999999993,74.25026432657648
2018-01-01,-6.500000000000002,107.29999999999993,74.67831590017047
2018-01-01,-6.500000000000002,107.34999999999992,75.10636747376445
2018-01-01,-6.500000000000002,107.39999999999992,75.53441904735844
2018-01-01,-6.500000000000002,107.44999999999992,75.96247062095242
2018-01-01,-6.450000000000002,106.0,41.175617873534506
2018-01-01,-6.450000000000002,106.05,43.08553708819799
2018-01-01,-6.450000000000002,106.1,44.995456302861456
2018-01-01,-6.450000000000002,106.14999999999999,46.90537551752494
2018-01-01,-6.450000000000002,106.19999999999999,48.815294732188406
2018-01-01,-6.450000000000002,106.24999999999999,50.72521394685188
2018-01-01,-6.450000000000002,106.29999999999998,52.63513316151536
2018-01-01,-6.450000000000002,106.34999999999998,54.54505237617884
2018-01-01,-6.450000000000002,106.39999999999998,56.45497159084232
2018-01-01,-6.450000000000002,106.44999999999997,58.36489080550579
2018-01-01,-6.450000000000002,106.49999999999997,60.27481002016927
2018-01-01,-6.450000000000002,106.54999999999997,62.18472923483274
2018-01-01,-6.450000000000002,106.59999999999997,64.09464844949622
2018-01-01,-6.450000000000002,106.64999999999996,66.00456766415971
2018-01-01,-6.450000000000002,106.69999999999996,67.91448687882317
2018-01-01,-6.450000000000002,106.74999999999996,69.82440609348666
2018-01-01,-6.450000000000002,106.79999999999995,70.20312637924208
2018-01-01,-6.450000000000002,106.84999999999995,70.5818466649962
2018-01-01,-6.450000000000002,106.89999999999995,70.96056695075032
2018-01-01,-6.450000000000002,106.94999999999995,71.33928723650445
2018-01-01,-6.450000000000002,106.99999999999994,71.71800752225856
2018-01-01,-6.450000000000002,107.04999999999994,72.09672780801269
2018-01-01,-6.450000000000002,107.09999999999994,72.47544809376681
2018-01-01,-6.450000000000002,107.14999999999993,72.85416837952093
2018-01-01,-6.450000000000002,107.19999999999993,73.23288866527506
2018-01-01,-6.450000000000002,107.24999999999993,73.61160895102918
2018-01-01,-6.450000000000002,107.29999999999993,73.99032923678331
2018-01-01,-6.450000000000002,107.34999999999992,74.36904952253742
2018-01-01,-6.450000000000002,107.39999999999992,74.74776980829155
2018-01-01,-6.450000000000002,107.44999999999992,75.12649009404566
2018-01-01,-6.400000000000002,106.0,41.50898390875567
2018-01-01,-6.400000000000002,106.05,43.38698922126116
2018-01-01,-6.400000000000002,106.1,45.26499453376665
2018-01-01,-6.400000000000002,106.14999999999999,47.14299984627213
2018-01-01,-6.400000000000002,106.19999999999999,49.02100515877762
2018-01-01,-6.400000000000002,106.24999999999999,50.89901047128311
2018-01-01,-6.400000000000002,106.29999999999998,52.7770157837886
2018-01-01,-6.400000000000002,106.34999999999998,54.65502109629408
2018-01-01,-6.400000000000002,106.39999999999998,56.533026408799564
2018-01-01,-6.400000000000002,106.44999999999997,58.41103172130505
2018-01-01,-6.400000000000002,106.49999999999997,60.289037033810544
2018-01-01,-6.400000000000002,106.54999999999997,62.16704234631603
2018-01-01,-6.400000000000002,106.59999999999997,64.04504765882152
2018-01-01,-6.400000000000002,106.64999999999996,65.923052971327
2018-01-01,-6.400000000000002,106.69999999999996,67.80105828383249
2018-01-01,-6.400000000000002,106.74999999999996,69.67906359633798
2018-01-01,-6.400000000000002,106.79999999999995,70.00845259425355
2018-01-01,-6.400000000000002,106.84999999999995,70.33784159216782
2018-01-01,-6.400000000000002,106.89999999999995,70.66723059008207
2018-01-01,-6.400000000000002,106.94999999999995,70.99661958799632
2018-01-01,-6.400000000000002,106.99999999999994,71.32600858591057
2018-01-01,-6.400000000000002,107.04999999999994,71.65539758382485
2018-01-01,-6.400000000000002,107.09999999999994,71.9847865817391
2018-01-01,-6.400000000000002,107.14999999999993,72.31417557965337
2018-01-01,-6.400000000000002,107.19999999999993,72.64356457756762
2018-01-01,-6.400000000000002,107.24999999999993,72.97295357548188
2018-01-01,-6.400000000000002,107.29999999999993,73.30234257339613
2018-01-01,-6.400000000000002,107.34999999999992,73.63173157131038
2018-01-01,-6.400000000000002,107.39999999999992,73.96112056922463
2018-01-01,-6.400000000000002,107.44999999999992,74.29050956713891
2018-01-01,-6.350000000000002,106.0,41.84234994397683
2018-01-01,-6.350000000000002,106.05,43.688441354324326
2018-01-01,-6.350000000000002,106.1,45.53453276467182
2018-01-01,-6.350000000000002,106.14999999999999,47.38062417501932
2018-01-01,-6.350000000000002,106.19999999999999,49.22671558536682
2018-01-01,-6.350000000000002,106.24999999999999,51.072806995714316
2018-01-01,-6.350000000000002,106.29999999999998,52.91889840606181
2018-01-01,-6.350000000000002,106.34999999999998,54.76498981640931
2018-01-01,-6.350000000000002,106.39999999999998,56.611081226756816
2018-01-01,-6.350000000000002,106.44999999999997,58.45717263710431
2018-01-01,-6.350000000000002,106.49999999999997,60.3032640474518
2018-01-01,-6.350000000000002,106.54999999999997,62.1493554577993
2018-01-01,-6.350000000000002,106.59999999999997,63.99544686814681
2018-01-01,-6.350000000000002,106.64999999999996,65.8415382784943
2018-01-01,-6.350000000000002,106.69999999999996,67.6876296888418
2018-01-01,-6.350000000000002,106.74999999999996,69.53372109918931
2018-01-01,-6.350000000000002,106.79999999999995,69.81377880926503
2018-01-01,-6.350000000000002,106.84999999999995,70.09383651933942
2018-01-01,-6.350000000000002,106.89999999999995,70.3738942294138
2018-01-01,-6.350000000000002,106.94999999999995,70.65395193948821
2018-01-01,-6.350000000000002,106.99999999999994,70.93400964956261
2018-01-01,-6.350000000000002,107.04999999999994,71.21406735963699
2018-01-01,-6.350000000000002,107.09999999999994,71.49412506971139
2018-01-01,-6.350000000000002,107.14999999999993,71.77418277978578
2018-01-01,-6.350000000000002,107.19999999999993,72.05424048986016
2018-01-01,-6.350000000000002,107.24999999999993,72.33429819993457
2018-01-01,-6.350000000000002,107.29999999999993,72.61435591000897
2018-01-01,-6.350000000000002,107.34999999999992,72.89441362008336
2018-01-01,-6.350000000000002,107.39999999999992,73.17447133015774
2018-01-01,-6.350000000000002,107.44999999999992,73.45452904023215
2018-01-01,-6.3000000000000025,106.0,42.17571597919798
2018-01-01,-6.3000000000000025,106.05,43.98989348738749
2018-01-01,-6.3000000000000025,106.1,45.80407099557701
2018-01-01,-6.3000000000000025,106.14999999999999,47.618248503766516
2018-01-01,-6.3000000000000025,106.19999999999999,49.43242601195602
2018-01-01,-6.3000000000000025,106.24999999999999,51.246603520145534
2018-01-01,-6.3000000000000025,106.29999999999998,53.060781028335036
2018-01-01,-6.3000000000000025,106.34999999999998,54.87495853652455
2018-01-01,-6.3000000000000025,106.39999999999998,56.689136044714054
2018-01-01,-6.3000000000000025,106.44999999999997,58.50331355290357
2018-01-01,-6.3000000000000025,106.49999999999997,60.31749106109307
2018-01-01,-6.3000000000000025,106.54999999999997,62.13166856928259
2018-01-01,-6.3000000000000025,106.59999999999997,63.94584607747209
2018-01-01,-6.3000000000000025,106.64999999999996,65.76002358566161
2018-01-01,-6.3000000000000025,106.69999999999996,67.5742010938511
2018-01-01,-6.3000000000000025,106.74999999999996,69.38837860204063
2018-01-01,-6.3000000000000025,106.79999999999995,69.61910502427651
2018-01-01,-6.3000000000000025,106.84999999999995,69.84983144651103
2018-01-01,-6.3000000000000025,106.89999999999995,70.08055786874556
2018-01-01,-6.3000000000000025,106.94999999999995,70.3112842909801
2018-01-01,-6.3000000000000025,106.99999999999994,70.54201071321462
2018-01-01,-6.3000000000000025,107.04999999999994,70.77273713544915
2018-01-01,-6.3000000000000025,107.09999999999994,71.00346355768367
2018-01-01,-6.3000000000000025,107.14999999999993,71.2341899799182
2018-01-01,-6.3000000000000025,107.19999999999993,71.46491640215274
2018-01-01,-6.3000000000000025,107.24999999999993,71.69564282438726
2018-01-01,-6.3000000000000025,107.29999999999993,71.9263692466218
2018-01-01,-6.3000000000000025,107.34999999999992,72.15709566885631
2018-01-01,-6.3000000000000025,107.39999999999992,72.38782209109085
2018-01-01,-6.3000000000000025,107.44999999999992,72.6185485133254
2018-01-01,-6.250000000000003,106.0,42.50908201441915
