,KABKOT,month,year,longitude,latitude,pm2p5,time,RH,t2m,tp,ispa,so2
26,JAKARTA SELATAN,3,2018,106.8083333333333,-6.283333333333336,48.28605945947635,2018-03-01,83.94305928548168,26.89417724609375,8.494809766610134,3851,96.64486620619716
27,JAKARTA SELATAN,4,2018,106.8083333333333,-6.283333333333336,66.37405184485488,2018-04-01,83.81354777018235,27.33210144042968,6.593064653376684,5088,117.06301847485663
28,JAKARTA SELATAN,5,2018,106.8083333333333,-6.283333333333336,73.86386411154355,2018-05-01,80.17424011230476,27.72099914550781,2.751662116497801,4087,130.03991982257324
29,JAKARTA SELATAN,6,2018,106.8083333333333,-6.283333333333336,74.50232950567766,2018-06-01,79.21704610188796,27.55964050292969,2.800656637797776,3083,126.84539051097607
30,JAKARTA SELATAN,7,2018,106.8083333333333,-6.283333333333336,74.64446264797057,2018-07-01,70.85765075683554,27.39687093098964,0.4522854772707029,3043,129.89281703708988
31,JAKARTA SELATAN,8,2018,106.8083333333333,-6.283333333333336,60.73135197946991,2018-08-01,69.46562194824168,27.6080637613933,0.6165339611470858,2341,104.42627638253268
32,JAKARTA SELATAN,9,2018,106.8083333333333,-6.283333333333336,63.18135163077298,2018-09-01,68.33463541666617,27.88484191894537,1.6083645013471652,3303,101.64420828632711
33,JAKARTA SELATAN,10,2018,106.8083333333333,-6.283333333333336,62.742290170744106,2018-10-01,72.98998514811173,28.315149943033884,2.73478425418336,2841,93.3724853613437
34,JAKARTA SELATAN,11,2018,106.8083333333333,-6.283333333333336,61.56208265939446,2018-11-01,82.4014333089192,27.389500935872395,9.326378380258612,3339,98.8610215683492
35,JAKARTA SELATAN,12,2018,106.8083333333333,-6.283333333333336,44.5944151679827,2018-12-01,81.02153015136712,27.34357706705728,5.998232463995623,2918,83.24436966727312
36,JAKARTA TIMUR,1,2018,106.90999999999995,-6.2600000000000025,35.63293074693113,2018-01-01,81.97994262695318,26.768200439453107,7.734732776880238,40245,68.84024193539639
37,JAKARTA TIMUR,2,2018,106.90999999999995,-6.2600000000000025,41.73317215716553,2018-02-01,86.19705200195301,26.40752929687501,10.535441070794842,4317,74.18135035018574
38,JAKARTA TIMUR,3,2018,106.90999999999995,-6.2600000000000025,48.05865415254573,2018-03-01,84.0645959472655,26.93895654296876,9.216191381215626,5103,93.48866622592274
39,JAKARTA TIMUR,4,2018,106.90999999999995,-6.2600000000000025,63.39686696084931,2018-04-01,83.70105957031258,27.40525732421873,6.761695519089608,5767,109.92725498517112
40,JAKARTA TIMUR,5,2018,106.90999999999995,-6.2600000000000025,70.39173479720876,2018-05-01,80.17780029296866,27.77840795898437,2.72900873422626,5811,122.65105424216476
41,JAKARTA TIMUR,6,2018,106.90999999999995,-6.2600000000000025,70.92453046908663,2018-06-01,79.66820312499976,27.565483154296896,2.801564387977146,4358,119.45760889220507
42,JAKARTA TIMUR,7,2018,106.90999999999995,-6.2600000000000025,70.7484531735281,2018-07-01,72.42914794921808,27.26264648437509,0.4172210097313103,3026,122.16915156786054
43,JAKARTA TIMUR,8,2018,106.90999999999995,-6.2600000000000025,58.21087632984597,2018-08-01,71.12969238281181,27.439567138671965,0.6065815985202845,3650,98.28114392097828
44,JAKARTA TIMUR,9,2018,106.90999999999995,-6.2600000000000025,60.77084006669006,2018-09-01,69.8134875488275,27.770170166015703,1.574233219027528,3798,96.48872824806128
45,JAKARTA TIMUR,10,2018,106.90999999999995,-6.2600000000000025,60.94763335233053,2018-10-01,73.89265380859331,28.258418701171912,2.798403821885536,3826,88.66387864382526
46,JAKARTA TIMUR,11,2018,106.90999999999995,-6.2600000000000025,59.93669367480445,2018-11-01,82.56404052734365,27.42225854492188,9.915548935532184,4778,94.53257882490922
47,JAKARTA TIMUR,12,2018,106.90999999999995,-6.2600000000000025,44.33112192447897,2018-12-01,81.08244018554683,27.404537841796856,5.999778471887085,3826,80.71123470042419
48,JAKARTA UTARA,1,2018,106.89166666666664,-6.125000000000004,33.76188105974584,2018-01-01,81.90591837565104,27.12807352701821,7.232007815813008,26403,62.54307274686298
49,JAKARTA UTARA,2,2018,106.89166666666664,-6.125000000000004,38.77821572098285,2018-02-01,85.72419942220057,26.738907267252603,10.76956196998533,6953,66.42338205989877
50,JAKARTA UTARA,3,2018,106.89166666666664,-6.125000000000004,44.14379841814283,2018-03-01,83.61494649251303,27.29235392252603,7.927974040309309,8457,84.55406425883706
51,JAKARTA UTARA,4,2018,106.89166666666664,-6.125000000000004,57.53768066441109,2018-04-01,83.49428507486992,27.73052286783852,6.390615024914268,8403,97.86194558402497
52,JAKARTA UTARA,5,2018,106.89166666666664,-6.125000000000004,64.0215908968393,2018-05-01,80.52937520345044,28.127111409505204,2.924291081726558,9130,109.05017026918456
53,JAKARTA UTARA,6,2018,106.89166666666664,-6.125000000000004,65.33710828864955,2018-06-01,79.96092936197897,27.90224365234376,2.912306313713446,8576,106.93701733822552
54,JAKARTA UTARA,7,2018,106.89166666666664,-6.125000000000004,65.91923478577938,2018-07-01,73.58475952148368,27.582918090820385,0.352437527229408,7746,110.94418730582473
55,JAKARTA UTARA,8,2018,106.89166666666664,-6.125000000000004,55.10416899470525,2018-08-01,72.07616577148357,27.706906127929773,0.5183648690581372,9020,89.97620478931886
56,JAKARTA UTARA,9,2018,106.89166666666664,-6.125000000000004,57.55877705719186,2018-09-01,70.82703959147064,28.07819803873704,1.2231129718323743,8772,89.12273661218991
57,JAKARTA UTARA,10,2018,106.89166666666664,-6.125000000000004,58.06437695691657,2018-10-01,74.2073852539058,28.56385742187504,2.104285787790988,9509,81.53540667404229
58,JAKARTA UTARA,11,2018,106.89166666666664,-6.125000000000004,56.46708364300495,2018-11-01,81.99826354980468,27.7613818359375,7.854611122359607,10598,86.50133612641268
59,JAKARTA UTARA,12,2018,106.89166666666664,-6.125000000000004,41.5361749627073,2018-12-01,80.90794372558595,27.704403889973936,5.350711091111136,9376,73.68949814321283
60,JAKARTA BARAT,1,2019,106.74999999999996,-6.158333333333336,39.81925331587677,2019-01-01,83.68302205403643,27.29481953938806,7.881096194808621,1688,73.50080510188145
61,JAKARTA BARAT,2,2019,106.74999999999996,-6.158333333333336,46.25484828836395,2019-02-01,84.65773010253902,27.398811035156296,8.907423724109927,2185,75.95596656236741
62,JAKARTA BARAT,3,2019,106.74999999999996,-6.158333333333336,45.53866398933766,2019-03-01,83.80189717610678,27.355988972981795,8.941612541675381,2423,92.68811420467846
63,JAKARTA BARAT,4,2019,106.74999999999996,-6.158333333333336,55.69224475760499,2019-04-01,83.95999857584643,27.85996073404951,8.844006024300905,2188,107.32422735770768
64,JAKARTA BARAT,5,2019,106.74999999999996,-6.158333333333336,62.19458659294393,2019-05-01,81.01414286295575,28.12758138020836,2.699439637362993,1660,121.6677277453117
65,JAKARTA BARAT,6,2019,106.74999999999996,-6.158333333333336,65.69465882103998,2019-06-01,74.71313374837233,28.23869038899743,0.9417491964996336,846,121.7786073941228
66,JAKARTA BARAT,7,2019,106.74999999999996,-6.158333333333336,55.3676403658445,2019-07-01,71.21834106445282,27.79681803385424,0.7421710466345385,1019,110.02685099588685
67,JAKARTA BARAT,8,2019,106.74999999999996,-6.158333333333336,55.06880032868376,2019-08-01,70.11067097981751,27.697650960286484,0.6964313238859628,1425,96.35798538726732
68,JAKARTA BARAT,9,2019,106.74999999999996,-6.158333333333336,54.26724310463203,2019-09-01,69.30343729654918,28.08570007324224,0.3372970720132411,2718,93.27681217345253
69,JAKARTA BARAT,10,2019,106.74999999999996,-6.158333333333336,61.49222516516056,2019-10-01,69.09746704101518,28.822052408854223,1.1383194103837275,2379,91.7606828838866
70,JAKARTA BARAT,11,2019,106.74999999999996,-6.158333333333336,54.83955468029294,2019-11-01,74.38977661132743,28.60351399739589,2.78810678049917,1561,87.0142835837104
71,JAKARTA BARAT,12,2019,106.74999999999996,-6.158333333333336,49.72530590446246,2019-12-01,82.37423299153653,27.599281005859392,10.483941963563485,2928,83.85521512811313
72,JAKARTA PUSAT,1,2019,106.84999999999997,-6.200000000000003,41.412656509957415,2019-01-01,83.8856933593749,27.20369628906252,8.050773367285606,2869,76.23345081917496
73,JAKARTA PUSAT,2,2019,106.84999999999997,-6.200000000000003,47.51715420544216,2019-02-01,84.73095703125013,27.33481933593748,9.499291814863458,3271,77.8868009439544
74,JAKARTA PUSAT,3,2019,106.84999999999997,-6.200000000000003,47.47317819446078,2019-03-01,83.94481201171885,27.263217773437475,9.537777341901952,5530,95.83559972702804
75,JAKARTA PUSAT,4,2019,106.84999999999997,-6.200000000000003,57.30045086712282,2019-04-01,84.12138671874999,27.778266601562507,9.9525062739845,4112,109.81165792204884
76,JAKARTA PUSAT,5,2019,106.84999999999997,-6.200000000000003,63.12791850149425,2019-05-01,80.8370483398437,28.074031982421843,2.7367127686738733,2830,123.64214479999455
77,JAKARTA PUSAT,6,2019,106.84999999999997,-6.200000000000003,66.01288190448085,2019-06-01,74.90488281249952,28.100249023437527,0.8788255974650695,1830,122.89134764020372
78,JAKARTA PUSAT,7,2019,106.84999999999997,-6.200000000000003,55.68971037206542,2019-07-01,71.41096191406206,27.633392333984432,0.7050214707851631,1830,111.1353406039727
79,JAKARTA PUSAT,8,2019,106.84999999999997,-6.200000000000003,55.32339212521807,2019-08-01,69.97391357421861,27.5916638183594,0.6351368129254044,2536,96.88215750885816
80,JAKARTA PUSAT,9,2019,106.84999999999997,-6.200000000000003,54.68069891397517,2019-09-01,69.07149658203109,27.98755737304691,0.2866576984524916,3048,94.11332392517326
81,JAKARTA PUSAT,10,2019,106.84999999999997,-6.200000000000003,60.90423284810322,2019-10-01,69.3523010253898,28.72562622070319,1.3285711780189875,2655,92.53721260827716
