,name,month,longitude,latitude,year,pm2p5,time
90,Kebayoran Baru,7,106.79999999999995,-6.250000000000003,2020.0,66.684724489009,2020-06-30 14:24:00
91,Kebayoran Baru,8,106.79999999999995,-6.250000000000003,2020.0,63.46352288947789,2020-07-31 14:24:00
92,Kebayoran Baru,9,106.79999999999995,-6.250000000000003,2020.0,61.39601990751223,2020-08-31 14:24:00
93,Kebayoran Baru,10,106.79999999999995,-6.250000000000003,2020.0,60.59168309406205,2020-09-30 14:24:00
94,Kebayoran Baru,11,106.79999999999995,-6.250000000000003,2020.0,52.92462914530131,2020-10-31 14:24:00
95,Kebayoran Baru,12,106.79999999999995,-6.250000000000003,2020.0,43.426909612971954,2020-11-30 14:24:00
96,Kelapa Gading,1,106.89999999999995,-6.150000000000003,2020.0,38.72994839326786,2020-01-01 09:36:00
97,Kelapa Gading,2,106.89999999999995,-6.150000000000003,2020.0,40.57203312868313,2020-02-01 09:36:00
98,Kelapa Gading,3,106.89999999999995,-6.150000000000003,2020.0,46.5937173146358,2020-02-29 14:24:00
99,Kelapa Gading,4,106.89999999999995,-6.150000000000003,2020.0,54.99979121736997,2020-03-31 14:24:00
100,Kelapa Gading,5,106.89999999999995,-6.150000000000003,2020.0,59.51727489161933,2020-04-30 14:24:00
101,Kelapa Gading,6,106.89999999999995,-6.150000000000003,2020.0,60.92431993920506,2020-05-31 14:24:00
102,Kelapa Gading,7,106.89999999999995,-6.150000000000003,2020.0,59.427933315704536,2020-06-30 14:24:00
103,Kelapa Gading,8,106.89999999999995,-6.150000000000003,2020.0,56.9142200248519,2020-07-31 14:24:00
104,Kelapa Gading,9,106.89999999999995,-6.150000000000003,2020.0,55.960305658687545,2020-08-31 14:24:00
105,Kelapa Gading,10,106.89999999999995,-6.150000000000003,2020.0,56.56249901875365,2020-09-30 14:24:00
106,Kelapa Gading,11,106.89999999999995,-6.150000000000003,2020.0,49.74508008359662,2020-10-31 14:24:00
107,Kelapa Gading,12,106.89999999999995,-6.150000000000003,2020.0,41.10627604347877,2020-11-30 14:24:00
108,Kembangan,1,106.74999999999996,-6.200000000000003,2020.0,39.52458250466807,2020-01-01 09:36:00
109,Kembangan,2,106.74999999999996,-6.200000000000003,2020.0,42.29579174008738,2020-02-01 09:36:00
110,Kembangan,3,106.74999999999996,-6.200000000000003,2020.0,47.99206637429083,2020-02-29 14:24:00
111,Kembangan,4,106.74999999999996,-6.200000000000003,2020.0,58.476418338670285,2020-03-31 14:24:00
112,Kembangan,5,106.74999999999996,-6.200000000000003,2020.0,64.48731802777216,2020-04-30 14:24:00
113,Kembangan,6,106.74999999999996,-6.200000000000003,2020.0,66.23000917471646,2020-05-31 14:24:00
114,Kembangan,7,106.74999999999996,-6.200000000000003,2020.0,65.29270912380942,2020-06-30 14:24:00
115,Kembangan,8,106.74999999999996,-6.200000000000003,2020.0,62.36787825741851,2020-07-31 14:24:00
116,Kembangan,9,106.74999999999996,-6.200000000000003,2020.0,60.366569343272616,2020-08-31 14:24:00
117,Kembangan,10,106.74999999999996,-6.200000000000003,2020.0,59.713556685991065,2020-09-30 14:24:00
118,Kembangan,11,106.74999999999996,-6.200000000000003,2020.0,51.69129597248822,2020-10-31 14:24:00
119,Kembangan,12,106.74999999999996,-6.200000000000003,2020.0,41.99295113416139,2020-11-30 14:24:00
120,Kepulauan Seribu Selatan,1,106.49999999999996,-5.800000000000004,2020.0,27.90175309519403,2020-01-01 09:36:00
121,Kepulauan Seribu Selatan,2,106.49999999999996,-5.800000000000004,2020.0,28.71359709407282,2020-02-01 09:36:00
122,Kepulauan Seribu Selatan,3,106.49999999999996,-5.800000000000004,2020.0,31.304523373520716,2020-02-29 14:24:00
123,Kepulauan Seribu Selatan,4,106.49999999999996,-5.800000000000004,2020.0,37.85150455589312,2020-03-31 14:24:00
124,Kepulauan Seribu Selatan,5,106.49999999999996,-5.800000000000004,2020.0,41.04971094894456,2020-04-30 14:24:00
125,Kepulauan Seribu Selatan,6,106.49999999999996,-5.800000000000004,2020.0,43.78409910780573,2020-05-31 14:24:00
126,Kepulauan Seribu Selatan,7,106.49999999999996,-5.800000000000004,2020.0,43.611723903325235,2020-06-30 14:24:00
127,Kepulauan Seribu Selatan,8,106.49999999999996,-5.800000000000004,2020.0,43.61573556247826,2020-07-31 14:24:00
128,Kepulauan Seribu Selatan,9,106.49999999999996,-5.800000000000004,2020.0,43.59859038830886,2020-08-31 14:24:00
129,Kepulauan Seribu Selatan,10,106.49999999999996,-5.800000000000004,2020.0,44.942667116742754,2020-09-30 14:24:00
130,Kepulauan Seribu Selatan,11,106.49999999999996,-5.800000000000004,2020.0,36.65040250400121,2020-10-31 14:24:00
131,Kepulauan Seribu Selatan,12,106.49999999999996,-5.800000000000004,2020.0,28.799659708144997,2020-11-30 14:24:00
132,Koja,1,106.89999999999995,-6.100000000000003,2020.0,37.44284570572627,2020-01-01 09:36:00
133,Koja,2,106.89999999999995,-6.100000000000003,2020.0,39.08179117217988,2020-02-01 09:36:00
134,Koja,3,106.89999999999995,-6.100000000000003,2020.0,44.87115498363894,2020-02-29 14:24:00
135,Koja,4,106.89999999999995,-6.100000000000003,2020.0,52.7915529175976,2020-03-31 14:24:00
136,Koja,5,106.89999999999995,-6.100000000000003,2020.0,56.977192691932466,2020-04-30 14:24:00
137,Koja,6,106.89999999999995,-6.100000000000003,2020.0,58.477223291221094,2020-05-31 14:24:00
138,Koja,7,106.89999999999995,-6.100000000000003,2020.0,57.01824342097103,2020-06-30 14:24:00
139,Koja,8,106.89999999999995,-6.100000000000003,2020.0,54.827360834509605,2020-07-31 14:24:00
140,Koja,9,106.89999999999995,-6.100000000000003,2020.0,54.15148826415452,2020-08-31 14:24:00
141,Koja,10,106.89999999999995,-6.100000000000003,2020.0,55.136236344566875,2020-09-30 14:24:00
142,Koja,11,106.89999999999995,-6.100000000000003,2020.0,48.3343746076062,2020-10-31 14:24:00
143,Koja,12,106.89999999999995,-6.100000000000003,2020.0,39.78912771884776,2020-11-30 14:24:00
144,Makasar,1,106.89999999999995,-6.250000000000003,2020.0,41.3041536961865,2020-01-01 09:36:00
145,Makasar,2,106.89999999999995,-6.250000000000003,2020.0,43.55251699728068,2020-02-01 09:36:00
146,Makasar,3,106.89999999999995,-6.250000000000003,2020.0,50.03884198134789,2020-02-29 14:24:00
147,Makasar,4,106.89999999999995,-6.250000000000003,2020.0,59.41626779026925,2020-03-31 14:24:00
148,Makasar,5,106.89999999999995,-6.250000000000003,2020.0,64.59743913112085,2020-04-30 14:24:00
149,Makasar,6,106.89999999999995,-6.250000000000003,2020.0,65.81851318188221,2020-05-31 14:24:00
150,Makasar,7,106.89999999999995,-6.250000000000003,2020.0,64.24731313181681,2020-06-30 14:24:00
151,Makasar,8,106.89999999999995,-6.250000000000003,2020.0,61.08793846548845,2020-07-31 14:24:00
152,Makasar,9,106.89999999999995,-6.250000000000003,2020.0,59.57794046607215,2020-08-31 14:24:00
153,Makasar,10,106.89999999999995,-6.250000000000003,2020.0,59.415024325493754,2020-09-30 14:24:00
154,Makasar,11,106.89999999999995,-6.250000000000003,2020.0,52.56649106943918,2020-10-31 14:24:00
155,Makasar,12,106.89999999999995,-6.250000000000003,2020.0,43.74057272271676,2020-11-30 14:24:00
156,Pademangan,1,106.84999999999995,-6.150000000000003,2020.0,38.58704162003802,2020-01-01 09:36:00
157,Pademangan,2,106.84999999999995,-6.150000000000003,2020.0,40.65492849036917,2020-02-01 09:36:00
158,Pademangan,3,106.84999999999995,-6.150000000000003,2020.0,46.49840041537347,2020-02-29 14:24:00
159,Pademangan,4,106.84999999999995,-6.150000000000003,2020.0,55.39811842917719,2020-03-31 14:24:00
160,Pademangan,5,106.84999999999995,-6.150000000000003,2020.0,60.27716993154868,2020-04-30 14:24:00
161,Pademangan,6,106.84999999999995,-6.150000000000003,2020.0,61.822539090410636,2020-05-31 14:24:00
162,Pademangan,7,106.84999999999995,-6.150000000000003,2020.0,60.51261826674786,2020-06-30 14:24:00
163,Pademangan,8,106.84999999999995,-6.150000000000003,2020.0,57.97096050249329,2020-07-31 14:24:00
164,Pademangan,9,106.84999999999995,-6.150000000000003,2020.0,56.78289680114873,2020-08-31 14:24:00
165,Pademangan,10,106.84999999999995,-6.150000000000003,2020.0,57.124032962245664,2020-09-30 14:24:00
166,Pademangan,11,106.84999999999995,-6.150000000000003,2020.0,49.92301798741538,2020-10-31 14:24:00
167,Pademangan,12,106.84999999999995,-6.150000000000003,2020.0,40.97612544858478,2020-11-30 14:24:00
168,Palmerah,1,106.79999999999995,-6.200000000000003,2020.0,39.68873869671552,2020-01-01 09:36:00
169,Palmerah,2,106.79999999999995,-6.200000000000003,2020.0,42.217952855120835,2020-02-01 09:36:00
170,Palmerah,3,106.79999999999995,-6.200000000000003,2020.0,48.10013746473866,2020-02-29 14:24:00
171,Palmerah,4,106.79999999999995,-6.200000000000003,2020.0,58.05362206482844,2020-03-31 14:24:00
172,Palmerah,5,106.79999999999995,-6.200000000000003,2020.0,63.677331048951125,2020-04-30 14:24:00
173,Palmerah,6,106.79999999999995,-6.200000000000003,2020.0,65.27714497887499,2020-05-31 14:24:00
174,Palmerah,7,106.79999999999995,-6.200000000000003,2020.0,64.14101381935329,2020-06-30 14:24:00
175,Palmerah,8,106.79999999999995,-6.200000000000003,2020.0,61.24561191001136,2020-07-31 14:24:00
176,Palmerah,9,106.79999999999995,-6.200000000000003,2020.0,59.50075391325616,2020-08-31 14:24:00
177,Palmerah,10,106.79999999999995,-6.200000000000003,2020.0,59.13862502164177,2020-09-30 14:24:00
178,Palmerah,11,106.79999999999995,-6.200000000000003,2020.0,51.512792501521915,2020-10-31 14:24:00
179,Palmerah,12,106.79999999999995,-6.200000000000003,2020.0,42.13644221214465,2020-11-30 14:24:00
180,Pancoran,1,106.84999999999995,-6.250000000000003,2020.0,41.118748094111666,2020-01-01 09:36:00
181,Pancoran,2,106.84999999999995,-6.250000000000003,2020.0,43.62529939442685,2020-02-01 09:36:00
182,Pancoran,3,106.84999999999995,-6.250000000000003,2020.0,49.91801670566055,2020-02-29 14:24:00
183,Pancoran,4,106.84999999999995,-6.250000000000003,2020.0,59.86353310542397,2020-03-31 14:24:00
184,Pancoran,5,106.84999999999995,-6.250000000000003,2020.0,65.45751802811226,2020-04-30 14:24:00
185,Pancoran,6,106.84999999999995,-6.250000000000003,2020.0,66.82602241792169,2020-05-31 14:24:00
186,Pancoran,7,106.84999999999995,-6.250000000000003,2020.0,65.4660188104129,2020-06-30 14:24:00
187,Pancoran,8,106.84999999999995,-6.250000000000003,2020.0,62.27573067748317,2020-07-31 14:24:00
188,Pancoran,9,106.84999999999995,-6.250000000000003,2020.0,60.486980186792195,2020-08-31 14:24:00
189,Pancoran,10,106.84999999999995,-6.250000000000003,2020.0,60.00335370977789,2020-09-30 14:24:00
190,Pancoran,11,106.84999999999995,-6.250000000000003,2020.0,52.74556010737025,2020-10-31 14:24:00
191,Pancoran,12,106.84999999999995,-6.250000000000003,2020.0,43.58374116784436,2020-11-30 14:24:00
192,Penjaringan,1,106.77499999999995,-6.100000000000003,2020.0,37.13870231969427,2020-01-01 09:36:00
193,Penjaringan,2,106.77499999999995,-6.100000000000003,2020.0,39.3016707681917,2020-02-01 09:36:00
194,Penjaringan,3,106.77499999999995,-6.100000000000003,2020.0,44.664748213444376,2020-02-29 14:24:00
195,Penjaringan,4,106.77499999999995,-6.100000000000003,2020.0,53.72619829202557,2020-03-31 14:24:00
196,Penjaringan,5,106.77499999999995,-6.100000000000003,2020.0,58.751700444522406,2020-04-30 14:24:00
197,Penjaringan,6,106.77499999999995,-6.100000000000003,2020.0,60.58615855764085,2020-05-31 14:24:00
198,Penjaringan,7,106.77499999999995,-6.100000000000003,2020.0,59.5624299150429,2020-06-30 14:24:00
199,Penjaringan,8,106.77499999999995,-6.100000000000003,2020.0,57.30539735419448,2020-07-31 14:24:00
200,Penjaringan,9,106.77499999999995,-6.100000000000003,2020.0,56.09990540141537,2020-08-31 14:24:00
201,Penjaringan,10,106.77499999999995,-6.100000000000003,2020.0,56.50657690114963,2020-09-30 14:24:00
202,Penjaringan,11,106.77499999999995,-6.100000000000003,2020.0,48.77780544928092,2020-10-31 14:24:00
203,Penjaringan,12,106.77499999999995,-6.100000000000003,2020.0,39.4971024393339,2020-11-30 14:24:00
204,Pesanggrahan,1,106.74999999999996,-6.250000000000003,2020.0,40.74793688996151,2020-01-01 09:36:00
205,Pesanggrahan,2,106.74999999999996,-6.250000000000003,2020.0,43.770864188718484,2020-02-01 09:36:00
206,Pesanggrahan,3,106.74999999999996,-6.250000000000003,2020.0,49.676366154284985,2020-02-29 14:24:00
207,Pesanggrahan,4,106.74999999999996,-6.250000000000003,2020.0,60.758063735732115,2020-03-31 14:24:00
208,Pesanggrahan,5,106.74999999999996,-6.250000000000003,2020.0,67.17767582209356,2020-04-30 14:24:00
