time,latitude,longitude,pm10
2018-01-01,-6.95,107.39999999999992,1.9218726066582702e-07
2018-01-01,-6.95,107.44999999999992,1.956915644996058e-07
2018-01-01,-6.9,106.0,9.201358115440427e-08
2018-01-01,-6.9,106.05,9.565858983151521e-08
2018-01-01,-6.9,106.1,9.930359850862616e-08
2018-01-01,-6.9,106.14999999999999,1.029486071857371e-07
2018-01-01,-6.9,106.19999999999999,1.0659361586284803e-07
2018-01-01,-6.9,106.24999999999999,1.1023862453995898e-07
2018-01-01,-6.9,106.29999999999998,1.1388363321706992e-07
2018-01-01,-6.9,106.34999999999998,1.1752864189418087e-07
2018-01-01,-6.9,106.39999999999998,1.2117365057129182e-07
2018-01-01,-6.9,106.44999999999997,1.2481865924840277e-07
2018-01-01,-6.9,106.49999999999997,1.2846366792551371e-07
2018-01-01,-6.9,106.54999999999997,1.3210867660262466e-07
2018-01-01,-6.9,106.59999999999997,1.357536852797356e-07
2018-01-01,-6.9,106.64999999999996,1.3939869395684655e-07
2018-01-01,-6.9,106.69999999999996,1.430437026339575e-07
2018-01-01,-6.9,106.74999999999996,1.4668871131106844e-07
2018-01-01,-6.9,106.79999999999995,1.5009684261712807e-07
2018-01-01,-6.9,106.84999999999995,1.5350497392318754e-07
2018-01-01,-6.9,106.89999999999995,1.56913105229247e-07
2018-01-01,-6.9,106.94999999999995,1.6032123653530648e-07
2018-01-01,-6.9,106.99999999999994,1.6372936784136596e-07
2018-01-01,-6.9,107.04999999999994,1.6713749914742543e-07
2018-01-01,-6.9,107.09999999999994,1.705456304534849e-07
2018-01-01,-6.9,107.14999999999993,1.7395376175954435e-07
2018-01-01,-6.9,107.19999999999993,1.7736189306560382e-07
2018-01-01,-6.9,107.24999999999993,1.8077002437166327e-07
2018-01-01,-6.9,107.29999999999993,1.8417815567772274e-07
2018-01-01,-6.9,107.34999999999992,1.875862869837822e-07
2018-01-01,-6.9,107.39999999999992,1.9099441828984168e-07
2018-01-01,-6.9,107.44999999999992,1.9440254959590115e-07
2018-01-01,-6.8500000000000005,106.0,9.257907300774802e-08
2018-01-01,-6.8500000000000005,106.05,9.619020892692708e-08
2018-01-01,-6.8500000000000005,106.1,9.980134484610616e-08
2018-01-01,-6.8500000000000005,106.14999999999999,1.0341248076528524e-07
2018-01-01,-6.8500000000000005,106.19999999999999,1.070236166844643e-07
2018-01-01,-6.8500000000000005,106.24999999999999,1.1063475260364339e-07
2018-01-01,-6.8500000000000005,106.29999999999998,1.1424588852282245e-07
2018-01-01,-6.8500000000000005,106.34999999999998,1.1785702444200153e-07
2018-01-01,-6.8500000000000005,106.39999999999998,1.214681603611806e-07
2018-01-01,-6.8500000000000005,106.44999999999997,1.2507929628035967e-07
2018-01-01,-6.8500000000000005,106.49999999999997,1.2869043219953873e-07
2018-01-01,-6.8500000000000005,106.54999999999997,1.3230156811871782e-07
2018-01-01,-6.8500000000000005,106.59999999999997,1.359127040378969e-07
2018-01-01,-6.8500000000000005,106.64999999999996,1.3952383995707597e-07
2018-01-01,-6.8500000000000005,106.69999999999996,1.4313497587625503e-07
2018-01-01,-6.8500000000000005,106.74999999999996,1.467461117954341e-07
2018-01-01,-6.8500000000000005,106.79999999999995,1.500580705737745e-07
2018-01-01,-6.8500000000000005,106.84999999999995,1.5337002935211467e-07
2018-01-01,-6.8500000000000005,106.89999999999995,1.5668198813045484e-07
2018-01-01,-6.8500000000000005,106.94999999999995,1.5999394690879498e-07
2018-01-01,-6.8500000000000005,106.99999999999994,1.6330590568713512e-07
2018-01-01,-6.8500000000000005,107.04999999999994,1.6661786446547528e-07
2018-01-01,-6.8500000000000005,107.09999999999994,1.6992982324381545e-07
2018-01-01,-6.8500000000000005,107.14999999999993,1.732417820221556e-07
2018-01-01,-6.8500000000000005,107.19999999999993,1.7655374080049573e-07
2018-01-01,-6.8500000000000005,107.24999999999993,1.798656995788359e-07
2018-01-01,-6.8500000000000005,107.29999999999993,1.8317765835717606e-07
2018-01-01,-6.8500000000000005,107.34999999999992,1.864896171355162e-07
2018-01-01,-6.8500000000000005,107.39999999999992,1.8980157591385634e-07
2018-01-01,-6.8500000000000005,107.44999999999992,1.931135346921965e-07
2018-01-01,-6.800000000000001,106.0,9.314456486109179e-08
2018-01-01,-6.800000000000001,106.05,9.672182802233898e-08
2018-01-01,-6.800000000000001,106.1,1.0029909118358618e-07
2018-01-01,-6.800000000000001,106.14999999999999,1.038763543448334e-07
2018-01-01,-6.800000000000001,106.19999999999999,1.0745361750608058e-07
2018-01-01,-6.800000000000001,106.24999999999999,1.1103088066732779e-07
2018-01-01,-6.800000000000001,106.29999999999998,1.1460814382857497e-07
2018-01-01,-6.800000000000001,106.34999999999998,1.1818540698982219e-07
2018-01-01,-6.800000000000001,106.39999999999998,1.2176267015106938e-07
2018-01-01,-6.800000000000001,106.44999999999997,1.2533993331231656e-07
2018-01-01,-6.800000000000001,106.49999999999997,1.2891719647356377e-07
2018-01-01,-6.800000000000001,106.54999999999997,1.3249445963481098e-07
2018-01-01,-6.800000000000001,106.59999999999997,1.3607172279605819e-07
2018-01-01,-6.800000000000001,106.64999999999996,1.3964898595730537e-07
2018-01-01,-6.800000000000001,106.69999999999996,1.4322624911855258e-07
2018-01-01,-6.800000000000001,106.74999999999996,1.4680351227979978e-07
2018-01-01,-6.800000000000001,106.79999999999995,1.500192985304209e-07
2018-01-01,-6.800000000000001,106.84999999999995,1.5323508478104177e-07
2018-01-01,-6.800000000000001,106.89999999999995,1.564508710316626e-07
2018-01-01,-6.800000000000001,106.94999999999995,1.5966665728228344e-07
2018-01-01,-6.800000000000001,106.99999999999994,1.6288244353290428e-07
2018-01-01,-6.800000000000001,107.04999999999994,1.6609822978352514e-07
2018-01-01,-6.800000000000001,107.09999999999994,1.6931401603414597e-07
2018-01-01,-6.800000000000001,107.14999999999993,1.725298022847668e-07
2018-01-01,-6.800000000000001,107.19999999999993,1.7574558853538767e-07
2018-01-01,-6.800000000000001,107.24999999999993,1.7896137478600848e-07
2018-01-01,-6.800000000000001,107.29999999999993,1.8217716103662934e-07
2018-01-01,-6.800000000000001,107.34999999999992,1.8539294728725015e-07
2018-01-01,-6.800000000000001,107.39999999999992,1.8860873353787103e-07
2018-01-01,-6.800000000000001,107.44999999999992,1.9182451978849187e-07
2018-01-01,-6.750000000000001,106.0,9.371005671443555e-08
2018-01-01,-6.750000000000001,106.05,9.725344711775088e-08
2018-01-01,-6.750000000000001,106.1,1.007968375210662e-07
2018-01-01,-6.750000000000001,106.14999999999999,1.0434022792438153e-07
2018-01-01,-6.750000000000001,106.19999999999999,1.0788361832769686e-07
2018-01-01,-6.750000000000001,106.24999999999999,1.1142700873101218e-07
2018-01-01,-6.750000000000001,106.29999999999998,1.1497039913432751e-07
2018-01-01,-6.750000000000001,106.34999999999998,1.1851378953764283e-07
2018-01-01,-6.750000000000001,106.39999999999998,1.2205717994095816e-07
2018-01-01,-6.750000000000001,106.44999999999997,1.256005703442735e-07
2018-01-01,-6.750000000000001,106.49999999999997,1.291439607475888e-07
2018-01-01,-6.750000000000001,106.54999999999997,1.3268735115090414e-07
2018-01-01,-6.750000000000001,106.59999999999997,1.3623074155421947e-07
2018-01-01,-6.750000000000001,106.64999999999996,1.397741319575348e-07
2018-01-01,-6.750000000000001,106.69999999999996,1.4331752236085012e-07
2018-01-01,-6.750000000000001,106.74999999999996,1.4686091276416544e-07
2018-01-01,-6.750000000000001,106.79999999999995,1.4998052648706734e-07
2018-01-01,-6.750000000000001,106.84999999999995,1.5310014020996885e-07
2018-01-01,-6.750000000000001,106.89999999999995,1.5621975393287038e-07
2018-01-01,-6.750000000000001,106.94999999999995,1.5933936765577193e-07
2018-01-01,-6.750000000000001,106.99999999999994,1.6245898137867343e-07
2018-01-01,-6.750000000000001,107.04999999999994,1.65578595101575e-07
2018-01-01,-6.750000000000001,107.09999999999994,1.6869820882447652e-07
2018-01-01,-6.750000000000001,107.14999999999993,1.7181782254737802e-07
2018-01-01,-6.750000000000001,107.19999999999993,1.7493743627027955e-07
2018-01-01,-6.750000000000001,107.24999999999993,1.780570499931811e-07
2018-01-01,-6.750000000000001,107.29999999999993,1.8117666371608264e-07
2018-01-01,-6.750000000000001,107.34999999999992,1.8429627743898417e-07
2018-01-01,-6.750000000000001,107.39999999999992,1.8741589116188567e-07
2018-01-01,-6.750000000000001,107.44999999999992,1.9053550488478722e-07
2018-01-01,-6.700000000000001,106.0,9.42755485677793e-08
2018-01-01,-6.700000000000001,106.05,9.778506621316275e-08
2018-01-01,-6.700000000000001,106.1,1.0129458385854621e-07
2018-01-01,-6.700000000000001,106.14999999999999,1.0480410150392965e-07
2018-01-01,-6.700000000000001,106.19999999999999,1.0831361914931311e-07
2018-01-01,-6.700000000000001,106.24999999999999,1.1182313679469655e-07
2018-01-01,-6.700000000000001,106.29999999999998,1.1533265444008002e-07
2018-01-01,-6.700000000000001,106.34999999999998,1.1884217208546347e-07
2018-01-01,-6.700000000000001,106.39999999999998,1.2235168973084694e-07
2018-01-01,-6.700000000000001,106.44999999999997,1.2586120737623038e-07
2018-01-01,-6.700000000000001,106.49999999999997,1.2937072502161383e-07
2018-01-01,-6.700000000000001,106.54999999999997,1.328802426669973e-07
2018-01-01,-6.700000000000001,106.59999999999997,1.3638976031238074e-07
2018-01-01,-6.700000000000001,106.64999999999996,1.398992779577642e-07
2018-01-01,-6.700000000000001,106.69999999999996,1.4340879560314766e-07
2018-01-01,-6.700000000000001,106.74999999999996,1.469183132485311e-07
2018-01-01,-6.700000000000001,106.79999999999995,1.4994175444371375e-07
2018-01-01,-6.700000000000001,106.84999999999995,1.5296519563889595e-07
2018-01-01,-6.700000000000001,106.89999999999995,1.5598863683407817e-07
2018-01-01,-6.700000000000001,106.94999999999995,1.590120780292604e-07
2018-01-01,-6.700000000000001,106.99999999999994,1.620355192244426e-07
2018-01-01,-6.700000000000001,107.04999999999994,1.6505896041962482e-07
2018-01-01,-6.700000000000001,107.09999999999994,1.6808240161480704e-07
2018-01-01,-6.700000000000001,107.14999999999993,1.7110584280998926e-07
2018-01-01,-6.700000000000001,107.19999999999993,1.741292840051715e-07
2018-01-01,-6.700000000000001,107.24999999999993,1.7715272520035369e-07
2018-01-01,-6.700000000000001,107.29999999999993,1.801761663955359e-07
2018-01-01,-6.700000000000001,107.34999999999992,1.8319960759071813e-07
2018-01-01,-6.700000000000001,107.39999999999992,1.8622304878590033e-07
2018-01-01,-6.700000000000001,107.44999999999992,1.8924648998108258e-07
2018-01-01,-6.650000000000001,106.0,9.484104042112304e-08
2018-01-01,-6.650000000000001,106.05,9.831668530857463e-08
2018-01-01,-6.650000000000001,106.1,1.0179233019602621e-07
2018-01-01,-6.650000000000001,106.14999999999999,1.052679750834778e-07
2018-01-01,-6.650000000000001,106.19999999999999,1.0874361997092939e-07
2018-01-01,-6.650000000000001,106.24999999999999,1.1221926485838095e-07
2018-01-01,-6.650000000000001,106.29999999999998,1.1569490974583254e-07
2018-01-01,-6.650000000000001,106.34999999999998,1.1917055463328413e-07
2018-01-01,-6.650000000000001,106.39999999999998,1.226461995207357e-07
2018-01-01,-6.650000000000001,106.44999999999997,1.2612184440818728e-07
2018-01-01,-6.650000000000001,106.49999999999997,1.2959748929563884e-07
2018-01-01,-6.650000000000001,106.54999999999997,1.3307313418309046e-07
2018-01-01,-6.650000000000001,106.59999999999997,1.3654877907054202e-07
2018-01-01,-6.650000000000001,106.64999999999996,1.4002442395799364e-07
2018-01-01,-6.650000000000001,106.69999999999996,1.435000688454452e-07
2018-01-01,-6.650000000000001,106.74999999999996,1.4697571373289676e-07
2018-01-01,-6.650000000000001,106.79999999999995,1.4990298240036016e-07
2018-01-01,-6.650000000000001,106.84999999999995,1.5283025106782305e-07
2018-01-01,-6.650000000000001,106.89999999999995,1.5575751973528597e-07
2018-01-01,-6.650000000000001,106.94999999999995,1.5868478840274886e-07
2018-01-01,-6.650000000000001,106.99999999999994,1.6161205707021175e-07
2018-01-01,-6.650000000000001,107.04999999999994,1.6453932573767467e-07
2018-01-01,-6.650000000000001,107.09999999999994,1.6746659440513756e-07
2018-01-01,-6.650000000000001,107.14999999999993,1.7039386307260048e-07
2018-01-01,-6.650000000000001,107.19999999999993,1.7332113174006337e-07
2018-01-01,-6.650000000000001,107.24999999999993,1.7624840040752626e-07
2018-01-01,-6.650000000000001,107.29999999999993,1.7917566907498918e-07
2018-01-01,-6.650000000000001,107.34999999999992,1.821029377424521e-07
2018-01-01,-6.650000000000001,107.39999999999992,1.85030206409915e-07
2018-01-01,-6.650000000000001,107.44999999999992,1.8795747507737789e-07
2018-01-01,-6.600000000000001,106.0,9.540653227446681e-08
2018-01-01,-6.600000000000001,106.05,9.884830440398652e-08
2018-01-01,-6.600000000000001,106.1,1.0229007653350624e-07
2018-01-01,-6.600000000000001,106.14999999999999,1.0573184866302593e-07
2018-01-01,-6.600000000000001,106.19999999999999,1.0917362079254564e-07
2018-01-01,-6.600000000000001,106.24999999999999,1.1261539292206536e-07
2018-01-01,-6.600000000000001,106.29999999999998,1.1605716505158508e-07
2018-01-01,-6.600000000000001,106.34999999999998,1.194989371811048e-07
2018-01-01,-6.600000000000001,106.39999999999998,1.229407093106245e-07
2018-01-01,-6.600000000000001,106.44999999999997,1.263824814401442e-07
2018-01-01,-6.600000000000001,106.49999999999997,1.298242535696639e-07
2018-01-01,-6.600000000000001,106.54999999999997,1.3326602569918362e-07
2018-01-01,-6.600000000000001,106.59999999999997,1.3670779782870333e-07
2018-01-01,-6.600000000000001,106.64999999999996,1.4014956995822303e-07
2018-01-01,-6.600000000000001,106.69999999999996,1.4359134208774277e-07
2018-01-01,-6.600000000000001,106.74999999999996,1.4703311421726245e-07
2018-01-01,-6.600000000000001,106.79999999999995,1.4986421035700657e-07
2018-01-01,-6.600000000000001,106.84999999999995,1.5269530649675015e-07
2018-01-01,-6.600000000000001,106.89999999999995,1.5552640263649376e-07
2018-01-01,-6.600000000000001,106.94999999999995,1.5835749877623732e-07
2018-01-01,-6.600000000000001,106.99999999999994,1.6118859491598094e-07
2018-01-01,-6.600000000000001,107.04999999999994,1.6401969105572452e-07
2018-01-01,-6.600000000000001,107.09999999999994,1.668507871954681e-07
2018-01-01,-6.600000000000001,107.14999999999993,1.696818833352117e-07
2018-01-01,-6.600000000000001,107.19999999999993,1.725129794749553e-07
2018-01-01,-6.600000000000001,107.24999999999993,1.7534407561469887e-07
2018-01-01,-6.600000000000001,107.29999999999993,1.7817517175444248e-07
2018-01-01,-6.600000000000001,107.34999999999992,1.8100626789418607e-07
2018-01-01,-6.600000000000001,107.39999999999992,1.8383736403392966e-07
2018-01-01,-6.600000000000001,107.44999999999992,1.8666846017367324e-07
2018-01-01,-6.550000000000002,106.0,9.597202412781058e-08
2018-01-01,-6.550000000000002,106.05,9.937992349939842e-08
2018-01-01,-6.550000000000002,106.1,1.0278782287098625e-07
2018-01-01,-6.550000000000002,106.14999999999999,1.061957222425741e-07
2018-01-01,-6.550000000000002,106.19999999999999,1.0960362161416193e-07
2018-01-01,-6.550000000000002,106.24999999999999,1.1301152098574977e-07
2018-01-01,-6.550000000000002,106.29999999999998,1.1641942035733761e-07
2018-01-01,-6.550000000000002,106.34999999999998,1.1982731972892545e-07
2018-01-01,-6.550000000000002,106.39999999999998,1.2323521910051328e-07
2018-01-01,-6.550000000000002,106.44999999999997,1.266431184721011e-07
2018-01-01,-6.550000000000002,106.49999999999997,1.3005101784368895e-07
2018-01-01,-6.550000000000002,106.54999999999997,1.3345891721527678e-07
2018-01-01,-6.550000000000002,106.59999999999997,1.3686681658686463e-07
2018-01-01,-6.550000000000002,106.64999999999996,1.4027471595845246e-07
2018-01-01,-6.550000000000002,106.69999999999996,1.436826153300403e-07
2018-01-01,-6.550000000000002,106.74999999999996,1.4709051470162814e-07
2018-01-01,-6.550000000000002,106.79999999999995,1.4982543831365297e-07
2018-01-01,-6.550000000000002,106.84999999999995,1.5256036192567725e-07
2018-01-01,-6.550000000000002,106.89999999999995,1.5529528553770153e-07
2018-01-01,-6.550000000000002,106.94999999999995,1.5803020914972582e-07
2018-01-01,-6.550000000000002,106.99999999999994,1.607651327617501e-07
2018-01-01,-6.550000000000002,107.04999999999994,1.6350005637377438e-07
2018-01-01,-6.550000000000002,107.09999999999994,1.6623497998579863e-07
2018-01-01,-6.550000000000002,107.14999999999993,1.689699035978229e-07
2018-01-01,-6.550000000000002,107.19999999999993,1.717048272098472e-07
2018-01-01,-6.550000000000002,107.24999999999993,1.7443975082187147e-07
2018-01-01,-6.550000000000002,107.29999999999993,1.7717467443389576e-07
2018-01-01,-6.550000000000002,107.34999999999992,1.7990959804592004e-07
2018-01-01,-6.550000000000002,107.39999999999992,1.8264452165794432e-07
2018-01-01,-6.550000000000002,107.44999999999992,1.853794452699686e-07
2018-01-01,-6.500000000000002,106.0,9.653751598115432e-08
2018-01-01,-6.500000000000002,106.05,9.991154259481029e-08
2018-01-01,-6.500000000000002,106.1,1.0328556920846626e-07
2018-01-01,-6.500000000000002,106.14999999999999,1.0665959582212221e-07
2018-01-01,-6.500000000000002,106.19999999999999,1.1003362243577817e-07
2018-01-01,-6.500000000000002,106.24999999999999,1.1340764904943414e-07
2018-01-01,-6.500000000000002,106.29999999999998,1.1678167566309011e-07
2018-01-01,-6.500000000000002,106.34999999999998,1.2015570227674606e-07
2018-01-01,-6.500000000000002,106.39999999999998,1.2352972889040205e-07
2018-01-01,-6.500000000000002,106.44999999999997,1.26903755504058e-07
2018-01-01,-6.500000000000002,106.49999999999997,1.30277782117714e-07
2018-01-01,-6.500000000000002,106.54999999999997,1.3365180873136994e-07
2018-01-01,-6.500000000000002,106.59999999999997,1.370258353450259e-07
2018-01-01,-6.500000000000002,106.64999999999996,1.4039986195868188e-07
2018-01-01,-6.500000000000002,106.69999999999996,1.4377388857233782e-07
2018-01-01,-6.500000000000002,106.74999999999996,1.471479151859938e-07
2018-01-01,-6.500000000000002,106.79999999999995,1.497866662702994e-07
2018-01-01,-6.500000000000002,106.84999999999995,1.5242541735460436e-07
2018-01-01,-6.500000000000002,106.89999999999995,1.5506416843890933e-07
2018-01-01,-6.500000000000002,106.94999999999995,1.5770291952321428e-07
2018-01-01,-6.500000000000002,106.99999999999994,1.6034167060751928e-07
2018-01-01,-6.500000000000002,107.04999999999994,1.6298042169182423e-07
2018-01-01,-6.500000000000002,107.09999999999994,1.6561917277612918e-07
2018-01-01,-6.500000000000002,107.14999999999993,1.6825792386043416e-07
2018-01-01,-6.500000000000002,107.19999999999993,1.7089667494473913e-07
2018-01-01,-6.500000000000002,107.24999999999993,1.7353542602904408e-07
2018-01-01,-6.500000000000002,107.29999999999993,1.7617417711334903e-07
2018-01-01,-6.500000000000002,107.34999999999992,1.7881292819765403e-07
2018-01-01,-6.500000000000002,107.39999999999992,1.8145167928195898e-07
2018-01-01,-6.500000000000002,107.44999999999992,1.8409043036626393e-07
2018-01-01,-6.450000000000002,106.0,9.710300783449807e-08
2018-01-01,-6.450000000000002,106.05,1.0044316169022216e-07
2018-01-01,-6.450000000000002,106.1,1.0378331554594625e-07
2018-01-01,-6.450000000000002,106.14999999999999,1.0712346940167036e-07
2018-01-01,-6.450000000000002,106.19999999999999,1.1046362325739445e-07
2018-01-01,-6.450000000000002,106.24999999999999,1.1380377711311854e-07
2018-01-01,-6.450000000000002,106.29999999999998,1.1714393096884263e-07
2018-01-01,-6.450000000000002,106.34999999999998,1.2048408482456674e-07
2018-01-01,-6.450000000000002,106.39999999999998,1.2382423868029083e-07
2018-01-01,-6.450000000000002,106.44999999999997,1.2716439253601492e-07
2018-01-01,-6.450000000000002,106.49999999999997,1.30504546391739e-07
2018-01-01,-6.450000000000002,106.54999999999997,1.338447002474631e-07
2018-01-01,-6.450000000000002,106.59999999999997,1.371848541031872e-07
2018-01-01,-6.450000000000002,106.64999999999996,1.4052500795891128e-07
2018-01-01,-6.450000000000002,106.69999999999996,1.438651618146354e-07
2018-01-01,-6.450000000000002,106.74999999999996,1.4720531567035948e-07
2018-01-01,-6.450000000000002,106.79999999999995,1.4974789422694581e-07
2018-01-01,-6.450000000000002,106.84999999999995,1.5229047278353146e-07
2018-01-01,-6.450000000000002,106.89999999999995,1.548330513401171e-07
2018-01-01,-6.450000000000002,106.94999999999995,1.5737562989670277e-07
2018-01-01,-6.450000000000002,106.99999999999994,1.5991820845328841e-07
2018-01-01,-6.450000000000002,107.04999999999994,1.6246078700987408e-07
2018-01-01,-6.450000000000002,107.09999999999994,1.6500336556645973e-07
2018-01-01,-6.450000000000002,107.14999999999993,1.675459441230454e-07
2018-01-01,-6.450000000000002,107.19999999999993,1.7008852267963102e-07
2018-01-01,-6.450000000000002,107.24999999999993,1.7263110123621669e-07
2018-01-01,-6.450000000000002,107.29999999999993,1.7517367979280236e-07
2018-01-01,-6.450000000000002,107.34999999999992,1.77716258349388e-07
2018-01-01,-6.450000000000002,107.39999999999992,1.8025883690597364e-07
2018-01-01,-6.450000000000002,107.44999999999992,1.8280141546255929e-07
2018-01-01,-6.400000000000002,106.0,9.766849968784183e-08
2018-01-01,-6.400000000000002,106.05,1.0097478078563406e-07
2018-01-01,-6.400000000000002,106.1,1.0428106188342629e-07
2018-01-01,-6.400000000000002,106.14999999999999,1.075873429812185e-07
2018-01-01,-6.400000000000002,106.19999999999999,1.108936240790107e-07
2018-01-01,-6.400000000000002,106.24999999999999,1.1419990517680294e-07
2018-01-01,-6.400000000000002,106.29999999999998,1.1750618627459516e-07
2018-01-01,-6.400000000000002,106.34999999999998,1.2081246737238738e-07
2018-01-01,-6.400000000000002,106.39999999999998,1.241187484701796e-07
2018-01-01,-6.400000000000002,106.44999999999997,1.2742502956797182e-07
2018-01-01,-6.400000000000002,106.49999999999997,1.3073131066576403e-07
2018-01-01,-6.400000000000002,106.54999999999997,1.3403759176355626e-07
2018-01-01,-6.400000000000002,106.59999999999997,1.373438728613485e-07
2018-01-01,-6.400000000000002,106.64999999999996,1.406501539591407e-07
2018-01-01,-6.400000000000002,106.69999999999996,1.439564350569329e-07
2018-01-01,-6.400000000000002,106.74999999999996,1.4726271615472514e-07
2018-01-01,-6.400000000000002,106.79999999999995,1.4970912218359222e-07
2018-01-01,-6.400000000000002,106.84999999999995,1.5215552821245856e-07
2018-01-01,-6.400000000000002,106.89999999999995,1.5460193424132492e-07
2018-01-01,-6.400000000000002,106.94999999999995,1.5704834027019124e-07
2018-01-01,-6.400000000000002,106.99999999999994,1.5949474629905757e-07
2018-01-01,-6.400000000000002,107.04999999999994,1.619411523279239e-07
2018-01-01,-6.400000000000002,107.09999999999994,1.6438755835679028e-07
2018-01-01,-6.400000000000002,107.14999999999993,1.6683396438565661e-07
2018-01-01,-6.400000000000002,107.19999999999993,1.6928037041452295e-07
2018-01-01,-6.400000000000002,107.24999999999993,1.7172677644338932e-07
2018-01-01,-6.400000000000002,107.29999999999993,1.7417318247225563e-07
2018-01-01,-6.400000000000002,107.34999999999992,1.7661958850112197e-07
2018-01-01,-6.400000000000002,107.39999999999992,1.790659945299883e-07
2018-01-01,-6.400000000000002,107.44999999999992,1.8151240055885464e-07
2018-01-01,-6.350000000000002,106.0,9.82339915411856e-08
2018-01-01,-6.350000000000002,106.05,1.0150639988104594e-07
2018-01-01,-6.350000000000002,106.1,1.047788082209063e-07
2018-01-01,-6.350000000000002,106.14999999999999,1.0805121656076663e-07
2018-01-01,-6.350000000000002,106.19999999999999,1.11323624900627e-07
2018-01-01,-6.350000000000002,106.24999999999999,1.1459603324048733e-07
2018-01-01,-6.350000000000002,106.29999999999998,1.1786844158034769e-07
2018-01-01,-6.350000000000002,106.34999999999998,1.2114084992020804e-07
2018-01-01,-6.350000000000002,106.39999999999998,1.244132582600684e-07
2018-01-01,-6.350000000000002,106.44999999999997,1.2768566659992872e-07
2018-01-01,-6.350000000000002,106.49999999999997,1.3095807493978907e-07
2018-01-01,-6.350000000000002,106.54999999999997,1.3423048327964942e-07
2018-01-01,-6.350000000000002,106.59999999999997,1.3750289161950977e-07
2018-01-01,-6.350000000000002,106.64999999999996,1.4077529995937012e-07
2018-01-01,-6.350000000000002,106.69999999999996,1.4404770829923045e-07
